site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
NPLY 03APR05 2003.2580 52734 1212 6  174.1   1570  0.292849  -4338770 -0.858319   416  0.943248  0.0550 0.000751 0.000908 0.002975  0.015089  0.058264  0.129820 -39.1825561202 -185.8818260212   416.94325
NPLY 03APR06 2003.2608 52735 1213 0  174.1   1570  0.293204  -4338770 -0.860446   416  0.948073  0.0550 0.000736 0.000897 0.002905  0.018197  0.035431  0.119893 -39.1825561394 -185.8818260171   416.94807
NPLY 03APR07 2003.2635 52736 1213 1  174.1   1570  0.293570  -4338770 -0.857421   416  0.942915  0.0550 0.000721 0.000878 0.002779  0.010999  0.019356  0.090674 -39.1825561121 -185.8818260128   416.94291
NPLY 03APR08 2003.2663 52737 1213 2  174.1   1570  0.292475  -4338770 -0.859137   416  0.947227  0.0550 0.000716 0.000858 0.002756  0.014987  0.024173  0.113000 -39.1825561276 -185.8818260255   416.94723
NPLY 03APR09 2003.2690 52738 1213 3  174.1   1570  0.293831  -4338770 -0.859728   416  0.956045  0.0550 0.000724 0.000865 0.002776 -0.001903 -0.012728  0.116071 -39.1825561329 -185.8818260098   416.95605
NPLY 03APR10 2003.2717 52739 1213 4  174.1   1570  0.292830  -4338770 -0.857845   416  0.947142  0.0550 0.000751 0.000882 0.002910 -0.001369  0.017672  0.139385 -39.1825561159 -185.8818260214   416.94714
NPLY 03APR11 2003.2745 52740 1213 5  174.1   1570  0.295057  -4338770 -0.858538   416  0.945847  0.0550 0.000719 0.000857 0.002759 -0.007783  0.007593  0.120317 -39.1825561222 -185.8818259956   416.94585
NPLY 03APR12 2003.2772 52741 1213 6  174.1   1570  0.296564  -4338770 -0.860393   416  0.939139  0.0550 0.000716 0.000853 0.002747  0.003798  0.000299  0.114128 -39.1825561389 -185.8818259782   416.93914
NPLY 03APR13 2003.2799 52742 1214 0  174.1   1570  0.295844  -4338770 -0.859506   416  0.942789  0.0550 0.000699 0.000849 0.002677 -0.008274 -0.007342  0.105622 -39.1825561309 -185.8818259865   416.94279
NPLY 03APR14 2003.2827 52743 1214 1  174.1   1570  0.294642  -4338770 -0.857363   416  0.941365  0.0550 0.000712 0.000833 0.002738 -0.001058  0.017810  0.130404 -39.1825561116 -185.8818260004   416.94137
NPLY 03APR15 2003.2854 52744 1214 2  174.1   1570  0.292795  -4338770 -0.857996   416  0.942879  0.0550 0.000719 0.000870 0.002827 -0.015328  0.020036  0.124181 -39.1825561173 -185.8818260218   416.94288
NPLY 03APR16 2003.2882 52745 1214 3  174.1   1570  0.292716  -4338770 -0.856363   416  0.945364  0.0550 0.000705 0.000841 0.002726 -0.037690 -0.012447  0.114513 -39.1825561026 -185.8818260227   416.94536
NPLY 03APR17 2003.2909 52746 1214 4  174.1   1570  0.290794  -4338770 -0.855330   416  0.946825  0.0550 0.000748 0.000874 0.002904  0.015845  0.024060  0.121618 -39.1825560933 -185.8818260450   416.94682
NPLY 03APR18 2003.2936 52747 1214 5  174.1   1570  0.293023  -4338770 -0.857903   416  0.947364  0.0550 0.000734 0.000863 0.002844  0.011171  0.004399  0.097940 -39.1825561165 -185.8818260192   416.94736
NPLY 03APR19 2003.2964 52748 1214 6  174.1   1570  0.296567  -4338770 -0.854131   416  0.942606  0.0550 0.000710 0.000836 0.002730 -0.025883 -0.007545  0.125231 -39.1825560825 -185.8818259782   416.94261
NPLY 03APR20 2003.2991 52749 1215 0  174.1   1570  0.294858  -4338770 -0.856176   416  0.936843  0.0550 0.000704 0.000834 0.002725 -0.037751 -0.020282  0.113985 -39.1825561009 -185.8818259979   416.93684
NPLY 03APR21 2003.3018 52750 1215 1  174.1   1570  0.294572  -4338770 -0.855766   416  0.940404  0.0550 0.000709 0.000857 0.002749 -0.016993  0.002348  0.116028 -39.1825560972 -185.8818260013   416.94040
NPLY 03APR22 2003.3046 52751 1215 2  174.1   1570  0.295933  -4338770 -0.855964   416  0.942462  0.0550 0.000721 0.000859 0.002817  0.001639  0.011395  0.138574 -39.1825560990 -185.8818259855   416.94246
NPLY 03APR23 2003.3073 52752 1215 3  174.1   1570  0.289649  -4338770 -0.854824   416  0.955300  0.0550 0.000730 0.000859 0.002884 -0.018731 -0.009772  0.155430 -39.1825560887 -185.8818260582   416.95530
NPLY 03APR24 2003.3101 52753 1215 4  174.1   1570  0.292232  -4338770 -0.859474   416  0.937112  0.0550 0.000709 0.000852 0.002775 -0.020439  0.006386  0.088432 -39.1825561306 -185.8818260283   416.93711
NPLY 03APR25 2003.3128 52754 1215 5  174.1   1570  0.294223  -4338770 -0.852488   416  0.943372  0.0550 0.000711 0.000838 0.002753 -0.035427 -0.005237  0.137809 -39.1825560677 -185.8818260053   416.94337
NPLY 03APR26 2003.3155 52755 1215 6  174.1   1570  0.297340  -4338770 -0.858016   416  0.946912  0.0550 0.000731 0.000856 0.002815  0.008536  0.007201  0.126877 -39.1825561175 -185.8818259692   416.94691
NPLY 03APR27 2003.3183 52756 1216 0  174.1   1570  0.294771  -4338770 -0.857216   416  0.943537  0.0550 0.000700 0.000857 0.002717 -0.012624 -0.003477  0.102533 -39.1825561103 -185.8818259989   416.94354
NPLY 03APR28 2003.3210 52757 1216 1  174.1   1570  0.295083  -4338770 -0.855831   416  0.941407  0.0550 0.000710 0.000863 0.002745 -0.042389 -0.022983  0.120011 -39.1825560978 -185.8818259953   416.94141
NPLY 03APR29 2003.3238 52758 1216 2  174.1   1570  0.294923  -4338770 -0.854653   416  0.944958  0.0550 0.000702 0.000826 0.002681 -0.033923 -0.013302  0.118793 -39.1825560872 -185.8818259972   416.94496
NPLY 03APR30 2003.3265 52759 1216 3  174.1   1570  0.295890  -4338770 -0.856649   416  0.943314  0.0550 0.000726 0.000849 0.002794 -0.023345  0.002554  0.129962 -39.1825561052 -185.8818259860   416.94331
NPLY 03MAY01 2003.3292 52760 1216 4  174.1   1570  0.299065  -4338770 -0.857256   416  0.944550  0.0550 0.000738 0.000868 0.002842 -0.037767 -0.019317  0.132753 -39.1825561106 -185.8818259493   416.94455
NPLY 03MAY02 2003.3320 52761 1216 5  174.1   1570  0.297934  -4338770 -0.855582   416  0.939306  0.0550 0.000748 0.000878 0.002866 -0.022573 -0.002519  0.107523 -39.1825560956 -185.8818259623   416.93931
NPLY 03MAY03 2003.3347 52762 1216 6  174.1   1570  0.295641  -4338770 -0.856683   416  0.944702  0.0550 0.000708 0.000856 0.002751 -0.022548 -0.010798  0.128488 -39.1825561055 -185.8818259889   416.94470
NPLY 03MAY04 2003.3374 52763 1217 0  174.1   1570  0.296096  -4338770 -0.857258   416  0.946951  0.0550 0.000710 0.000856 0.002755 -0.032170 -0.036881  0.112140 -39.1825561107 -185.8818259836   416.94695
NPLY 03MAY05 2003.3402 52764 1217 1  174.1   1570  0.293281  -4338770 -0.853845   416  0.947332  0.0550 0.000695 0.000838 0.002672 -0.032517 -0.020087  0.107721 -39.1825560799 -185.8818260162   416.94733
NPLY 03MAY06 2003.3429 52765 1217 2  174.1   1570  0.296335  -4338770 -0.854096   416  0.948741  0.0550 0.000704 0.000857 0.002726 -0.025847 -0.010744  0.113911 -39.1825560822 -185.8818259809   416.94874
NPLY 03MAY07 2003.3457 52766 1217 3  174.1   1570  0.295334  -4338770 -0.855948   416  0.940802  0.0550 0.000708 0.000861 0.002775 -0.028460 -0.038979  0.117134 -39.1825560989 -185.8818259924   416.94080
NPLY 03MAY08 2003.3484 52767 1217 4  174.1   1570  0.292159  -4338770 -0.853592   416  0.946129  0.0550 0.000737 0.000869 0.002827 -0.015615 -0.051089  0.162642 -39.1825560776 -185.8818260292   416.94613
NPLY 03MAY09 2003.3511 52768 1217 5  174.1   1570  0.296334  -4338770 -0.854547   416  0.942807  0.0550 0.000721 0.000861 0.002739 -0.034080 -0.039834  0.138650 -39.1825560862 -185.8818259809   416.94281
NPLY 03MAY10 2003.3539 52769 1217 6  174.1   1570  0.291935  -4338770 -0.854788   416  0.934616  0.0550 0.000707 0.000847 0.002718 -0.028127  0.023522  0.104120 -39.1825560884 -185.8818260318   416.93462
NPLY 03MAY11 2003.3566 52770 1218 0  174.1   1570  0.293249  -4338770 -0.857592   416  0.937111  0.0550 0.000718 0.000863 0.002792 -0.027757  0.024810  0.104578 -39.1825561137 -185.8818260166   416.93711
NPLY 03MAY12 2003.3593 52771 1218 1  174.1   1570  0.295571  -4338770 -0.853535   416  0.939035  0.0550 0.000710 0.000850 0.002745 -0.028940 -0.011291  0.124025 -39.1825560771 -185.8818259897   416.93904
NPLY 03MAY13 2003.3621 52772 1218 2  174.1   1570  0.293380  -4338770 -0.855084   416  0.940962  0.0550 0.000698 0.000841 0.002681 -0.039853 -0.023098  0.113347 -39.1825560911 -185.8818260151   416.94096
NPLY 03MAY14 2003.3648 52773 1218 3  174.1   1570  0.293616  -4338770 -0.853072   416  0.944144  0.0550 0.000691 0.000844 0.002657 -0.036826 -0.031887  0.090033 -39.1825560729 -185.8818260123   416.94414
NPLY 03MAY15 2003.3676 52774 1218 4  174.1   1570  0.295087  -4338770 -0.854555   416  0.944239  0.0550 0.000705 0.000845 0.002664 -0.010911  0.003887  0.111479 -39.1825560863 -185.8818259953   416.94424
NPLY 03MAY16 2003.3703 52775 1218 5  174.1   1570  0.294691  -4338770 -0.853001   416  0.944194  0.0550 0.000694 0.000844 0.002666 -0.047405 -0.019450  0.090930 -39.1825560723 -185.8818259999   416.94419
NPLY 03MAY17 2003.3730 52776 1218 6  174.1   1570  0.296314  -4338770 -0.854163   416  0.946115  0.0550 0.000705 0.000866 0.002734 -0.042948 -0.023112  0.126773 -39.1825560828 -185.8818259811   416.94611
NPLY 03MAY18 2003.3758 52777 1219 0  174.1   1570  0.295211  -4338770 -0.849988   416  0.948064  0.0550 0.000714 0.000851 0.002810 -0.034695 -0.021868  0.158262 -39.1825560452 -185.8818259939   416.94806
NPLY 03MAY19 2003.3785 52778 1219 1  174.1   1570  0.296316  -4338770 -0.852196   416  0.939311  0.0550 0.000731 0.000868 0.002880 -0.028219 -0.031601  0.123490 -39.1825560651 -185.8818259811   416.93931
NPLY 03MAY20 2003.3812 52779 1219 2  174.1   1570  0.295480  -4338770 -0.851479   416  0.939896  0.0550 0.000723 0.000874 0.002884 -0.004610  0.018633  0.128100 -39.1825560586 -185.8818259908   416.93990
NPLY 03MAY23 2003.3895 52782 1219 5  174.1   1570  0.294071  -4338770 -0.853228   416  0.934775  0.0550 0.000789 0.000967 0.003085 -0.036011 -0.029923  0.132580 -39.1825560744 -185.8818260071   416.93477
NPLY 03MAY24 2003.3922 52783 1219 6  174.1   1570  0.293328  -4338770 -0.851531   416  0.935261  0.0550 0.000713 0.000854 0.002715 -0.039496 -0.011438  0.129952 -39.1825560591 -185.8818260157   416.93526
NPLY 03MAY25 2003.3949 52784 1220 0  174.1   1570  0.295622  -4338770 -0.854496   416  0.940802  0.0550 0.000781 0.000970 0.003062 -0.039669 -0.030493  0.120353 -39.1825560858 -185.8818259891   416.94080
NPLY 03MAY26 2003.3977 52785 1220 1  174.1   1570  0.292142  -4338770 -0.851362   416  0.942579  0.0550 0.000707 0.000840 0.002708 -0.021168  0.012557  0.112389 -39.1825560575 -185.8818260294   416.94258
NPLY 03MAY27 2003.4004 52786 1220 2  174.1   1570  0.298331  -4338770 -0.851187   416  0.948860  0.0550 0.000742 0.000891 0.002824  0.028193  0.013955  0.083065 -39.1825560560 -185.8818259578   416.94886
NPLY 03MAY28 2003.4031 52787 1220 3  174.1   1570  0.297700  -4338770 -0.852611   416  0.940388  0.0550 0.000755 0.000888 0.002880  0.026408  0.034679  0.111206 -39.1825560688 -185.8818259651   416.94039
NPLY 03MAY29 2003.4059 52788 1220 4  174.1   1570  0.280724  -4338770 -0.850959   416  0.953538  0.0550 0.000916 0.001149 0.003726  0.072271  0.009782  0.153675 -39.1825560539 -185.8818261615   416.95354
NPLY 03MAY31 2003.4114 52790 1220 6  174.1   1570  0.298207  -4338770 -0.844443   416  0.944789  0.0550 0.000721 0.000869 0.002798 -0.002288  0.036507  0.101421 -39.1825559952 -185.8818259592   416.94479
NPLY 03JUN01 2003.4141 52791 1221 0  174.1   1570  0.294555  -4338770 -0.854343   416  0.952834  0.0550 0.000714 0.000847 0.002717 -0.012746 -0.008891  0.108588 -39.1825560844 -185.8818260015   416.95283
NPLY 03JUN02 2003.4168 52792 1221 1  174.1   1570  0.291890  -4338770 -0.854035   416  0.934823  0.0550 0.000751 0.000881 0.002875  0.011822 -0.008798  0.146007 -39.1825560816 -185.8818260323   416.93482
NPLY 03JUN03 2003.4196 52793 1221 2  174.1   1570  0.294336  -4338770 -0.854265   416  0.934225  0.0550 0.000735 0.000896 0.002836 -0.014071 -0.004682  0.131397 -39.1825560837 -185.8818260040   416.93423
NPLY 03JUN07 2003.4305 52797 1221 6  174.1   1570  0.291520  -4338770 -0.852392   416  0.949372  0.0550 0.000733 0.000857 0.002810 -0.017967  0.009088  0.183086 -39.1825560668 -185.8818260366   416.94937
NPLY 03JUN08 2003.4333 52798 1222 0  174.1   1570  0.293594  -4338770 -0.853685   416  0.948818  0.0550 0.000987 0.001204 0.003757 -0.016090 -0.105431  0.114846 -39.1825560785 -185.8818260126   416.94882
NPLY 03JUN10 2003.4387 52800 1222 2  174.1   1570  0.291037  -4338770 -0.853738   416  0.944014  0.0550 0.000900 0.001100 0.003532 -0.008330 -0.044091  0.129023 -39.1825560789 -185.8818260422   416.94401
NPLY 03JUN11 2003.4415 52801 1222 3  174.1   1570  0.292925  -4338770 -0.850593   416  0.935445  0.0550 0.000737 0.000870 0.002872 -0.016361  0.017561  0.153344 -39.1825560506 -185.8818260203   416.93544
NPLY 03JUN12 2003.4442 52802 1222 4  174.1   1570  0.294752  -4338770 -0.851709   416  0.940508  0.0550 0.000714 0.000843 0.002694 -0.021792 -0.007566  0.143856 -39.1825560607 -185.8818259992   416.94051
NPLY 03JUN13 2003.4470 52803 1222 5  174.1   1570  0.294784  -4338770 -0.849881   416  0.941458  0.0550 0.000716 0.000857 0.002665 -0.023907 -0.025007  0.138615 -39.1825560442 -185.8818259988   416.94146
NPLY 03JUN14 2003.4497 52804 1222 6  174.1   1570  0.294317  -4338770 -0.852825   416  0.945167  0.0550 0.000715 0.000858 0.002765 -0.048651 -0.022778  0.139224 -39.1825560707 -185.8818260042   416.94517
NPLY 03JUN15 2003.4524 52805 1223 0  174.1   1570  0.293335  -4338770 -0.852239   416  0.935386  0.0550 0.000748 0.000873 0.002882 -0.023778 -0.009543  0.139325 -39.1825560654 -185.8818260156   416.93539
NPLY 03JUN16 2003.4552 52806 1223 1  174.1   1570  0.291868  -4338770 -0.856816   416  0.926789  0.0550 0.000904 0.001093 0.003543 -0.076225 -0.109883  0.142062 -39.1825561067 -185.8818260325   416.92679
NPLY 03JUN17 2003.4579 52807 1223 2  174.1   1570  0.294443  -4338770 -0.848863   416  0.938599  0.0550 0.000998 0.001237 0.003794  0.012678  0.023720  0.116091 -39.1825560350 -185.8818260028   416.93860
NPLY 03JUN18 2003.4606 52808 1223 3  174.1   1570  0.292852  -4338770 -0.854092   416  0.930612  0.0550 0.000715 0.000846 0.002731 -0.013280  0.019946  0.138045 -39.1825560821 -185.8818260212   416.93061
NPLY 03JUN19 2003.4634 52809 1223 4  174.1   1570  0.293711  -4338770 -0.848495   416  0.945858  0.0550 0.000725 0.000855 0.002807 -0.016835  0.007384  0.151918 -39.1825560317 -185.8818260112   416.94586
NPLY 03JUN20 2003.4661 52810 1223 5  174.1   1570  0.291734  -4338770 -0.852821   416  0.942668  0.0550 0.000725 0.000853 0.002801 -0.033223  0.003655  0.174854 -39.1825560707 -185.8818260341   416.94267
NPLY 03JUN21 2003.4689 52811 1223 6  174.1   1570  0.292821  -4338770 -0.850597   416  0.949406  0.0550 0.000709 0.000855 0.002755 -0.028102 -0.001926  0.145777 -39.1825560507 -185.8818260215   416.94941
NPLY 03JUN22 2003.4716 52812 1224 0  174.1   1570  0.292818  -4338770 -0.850265   416  0.943183  0.0550 0.000731 0.000869 0.002841 -0.056976 -0.057367  0.135572 -39.1825560477 -185.8818260216   416.94318
NPLY 03JUN23 2003.4743 52813 1224 1  174.1   1570  0.293997  -4338770 -0.850422   416  0.938341  0.0550 0.000846 0.001040 0.003339 -0.025179 -0.039824  0.202294 -39.1825560491 -185.8818260079   416.93834
NPLY 03JUN24 2003.4771 52814 1224 2  174.1   1570  0.288079  -4338770 -0.854608   416  0.937224  0.0550 0.000811 0.000942 0.003225 -0.008926 -0.000159  0.198165 -39.1825560868 -185.8818260764   416.93722
NPLY 03JUN25 2003.4798 52815 1224 3  174.1   1570  0.290806  -4338770 -0.853962   416  0.936639  0.0550 0.000750 0.000885 0.002930 -0.042355 -0.048689  0.163978 -39.1825560810 -185.8818260448   416.93664
NPLY 03JUN26 2003.4825 52816 1224 4  174.1   1570  0.296192  -4338770 -0.850298   416  0.941974  0.0550 0.000712 0.000854 0.002694 -0.026909 -0.007144  0.105449 -39.1825560480 -185.8818259825   416.94197
NPLY 03JUN27 2003.4853 52817 1224 5  174.1   1570  0.293548  -4338770 -0.850769   416  0.945921  0.0550 0.000744 0.000878 0.002829 -0.043312 -0.022265  0.123716 -39.1825560522 -185.8818260131   416.94592
NPLY 03JUN28 2003.4880 52818 1224 6  174.1   1570  0.294217  -4338770 -0.851768   416  0.944441  0.0550 0.000854 0.001056 0.003295  0.008977 -0.021918  0.097607 -39.1825560612 -185.8818260054   416.94444
NPLY 03JUL01 2003.4962 52821 1225 2  174.1   1570  0.297787  -4338770 -0.853165   416  0.930327  0.0550 0.000791 0.000914 0.003054  0.008669  0.014269  0.159117 -39.1825560738 -185.8818259640   416.93033
NPLY 03JUL02 2003.4990 52822 1225 3  174.1   1570  0.281990  -4338770 -0.856512   416  0.931382  0.0550 0.000772 0.000909 0.003028 -0.004784 -0.004807  0.132558 -39.1825561039 -185.8818261469   416.93138
NPLY 03JUL03 2003.5017 52823 1225 4  174.1   1570  0.293734  -4338770 -0.850455   416  0.945641  0.0550 0.000909 0.001140 0.003569  0.119588  0.052117  0.176411 -39.1825560494 -185.8818260110   416.94564
NPLY 03JUL04 2003.5044 52824 1225 5  174.1   1570  0.290240  -4338770 -0.852326   416  0.941424  0.0550 0.000755 0.000891 0.002895  0.065567  0.043143  0.150301 -39.1825560662 -185.8818260514   416.94142
NPLY 03JUL06 2003.5099 52826 1226 0  174.1   1570  0.292821  -4338770 -0.849102   416  0.946670  0.0550 0.000726 0.000858 0.002797 -0.017637 -0.012589  0.129981 -39.1825560372 -185.8818260215   416.94667
NPLY 03JUL07 2003.5127 52827 1226 1  174.1   1570  0.291797  -4338770 -0.848591   416  0.935745  0.0550 0.000741 0.000872 0.002865 -0.004514 -0.009850  0.115919 -39.1825560326 -185.8818260334   416.93575
NPLY 03JUL08 2003.5154 52828 1226 2  174.1   1570  0.293816  -4338770 -0.850293   416  0.941246  0.0550 0.000718 0.000850 0.002740 -0.022967 -0.040228  0.129780 -39.1825560479 -185.8818260100   416.94125
NPLY 03JUL09 2003.5181 52829 1226 3  174.1   1570  0.291992  -4338770 -0.847630   416  0.938621  0.0550 0.000722 0.000855 0.002763 -0.011499  0.000717  0.105153 -39.1825560239 -185.8818260311   416.93862
NPLY 03JUL12 2003.5264 52832 1226 6  174.1   1570  0.294145  -4338770 -0.848230   416  0.937983  0.0550 0.000713 0.000843 0.002702 -0.012222  0.002869  0.117324 -39.1825560293 -185.8818260062   416.93798
NPLY 03JUL13 2003.5291 52833 1227 0  174.1   1570  0.294041  -4338770 -0.848838   416  0.935036  0.0550 0.000715 0.000857 0.002765 -0.021462 -0.037537  0.109674 -39.1825560348 -185.8818260074   416.93504
NPLY 03JUL14 2003.5318 52834 1227 1  174.1   1570  0.291837  -4338770 -0.847596   416  0.939024  0.0550 0.000722 0.000862 0.002796  0.000626 -0.017052  0.123260 -39.1825560236 -185.8818260329   416.93902
NPLY 03JUL15 2003.5346 52835 1227 2  174.1   1570  0.294593  -4338770 -0.846647   416  0.943046  0.0550 0.000739 0.000877 0.002829 -0.021249 -0.027265  0.132296 -39.1825560151 -185.8818260010   416.94305
NPLY 03JUL16 2003.5373 52836 1227 3  174.1   1570  0.293639  -4338770 -0.848993   416  0.923497  0.0550 0.000872 0.001064 0.003476  0.021098 -0.007243  0.114207 -39.1825560362 -185.8818260121   416.92350
NPLY 03JUL17 2003.5400 52837 1227 4  174.1   1570  0.296114  -4338770 -0.846007   416  0.944092  0.0550 0.000778 0.000921 0.002992 -0.072652 -0.028241  0.135247 -39.1825560093 -185.8818259834   416.94409
NPLY 03JUL18 2003.5428 52838 1227 5  174.1   1570  0.294209  -4338770 -0.843883   416  0.951560  0.0550 0.000716 0.000853 0.002739 -0.016196 -0.009628  0.101797 -39.1825559902 -185.8818260055   416.95156
NPLY 03JUL19 2003.5455 52839 1227 6  174.1   1570  0.296001  -4338770 -0.845844   416  0.938433  0.0550 0.000720 0.000854 0.002746 -0.024848 -0.017435  0.109862 -39.1825560078 -185.8818259847   416.93843
NPLY 03JUL20 2003.5483 52840 1228 0  174.1   1570  0.294131  -4338770 -0.848195   416  0.946470  0.0550 0.000725 0.000879 0.002818 -0.026678 -0.017031  0.073763 -39.1825560290 -185.8818260064   416.94647
NPLY 03JUL21 2003.5510 52841 1228 1  174.1   1570  0.295282  -4338770 -0.848167   416  0.943027  0.0550 0.000750 0.000881 0.002821 -0.042528 -0.034991  0.109137 -39.1825560288 -185.8818259931   416.94303
NPLY 03JUL22 2003.5537 52842 1228 2  174.1   1570  0.297304  -4338770 -0.848759   416  0.936714  0.0550 0.000722 0.000859 0.002735 -0.036142  0.003776  0.109954 -39.1825560341 -185.8818259696   416.93671
NPLY 03JUL23 2003.5565 52843 1228 3  174.1   1570  0.295513  -4338770 -0.848448   416  0.939102  0.0550 0.000711 0.000851 0.002728 -0.053991 -0.025898  0.127318 -39.1825560313 -185.8818259904   416.93910
NPLY 03JUL24 2003.5592 52844 1228 4  174.1   1570  0.293291  -4338770 -0.847414   416  0.940916  0.0550 0.000713 0.000853 0.002726 -0.027551 -0.036232  0.080582 -39.1825560220 -185.8818260161   416.94092
NPLY 03JUL30 2003.5756 52850 1229 3  174.1   1570  0.296605  -4338770 -0.846302   416  0.948793  0.0550 0.000770 0.000921 0.002965 -0.032293  0.005147  0.109919 -39.1825560120 -185.8818259777   416.94879
NPLY 03JUL31 2003.5784 52851 1229 4  174.1   1570  0.294663  -4338770 -0.848165   416  0.942546  0.0550 0.000735 0.000878 0.002827 -0.026520 -0.023546  0.134581 -39.1825560288 -185.8818260002   416.94255
NPLY 03AUG01 2003.5811 52852 1229 5  174.1   1570  0.293732  -4338770 -0.848455   416  0.945968  0.0550 0.000761 0.000935 0.003040 -0.030355  0.008395  0.166728 -39.1825560314 -185.8818260110   416.94597
NPLY 03AUG02 2003.5838 52853 1229 6  174.1   1570  0.297209  -4338770 -0.848692   416  0.943961  0.0550 0.000726 0.000853 0.002778 -0.007698 -0.011376  0.156250 -39.1825560335 -185.8818259708   416.94396
NPLY 03AUG03 2003.5866 52854 1230 0  174.1   1570  0.297919  -4338770 -0.848143   416  0.941761  0.0550 0.000730 0.000848 0.002788 -0.003823 -0.002206  0.160768 -39.1825560285 -185.8818259625   416.94176
NPLY 03AUG04 2003.5893 52855 1230 1  174.1   1570  0.293360  -4338770 -0.844301   416  0.933231  0.0550 0.000733 0.000856 0.002814 -0.011082 -0.013094  0.167298 -39.1825559939 -185.8818260153   416.93323
NPLY 03AUG05 2003.5921 52856 1230 2  174.1   1570  0.296685  -4338770 -0.844947   416  0.947805  0.0550 0.000712 0.000837 0.002710 -0.021774 -0.016854  0.124186 -39.1825559998 -185.8818259768   416.94780
NPLY 03AUG06 2003.5948 52857 1230 3  174.1   1570  0.298276  -4338770 -0.847120   416  0.942197  0.0550 0.000709 0.000845 0.002743 -0.037010 -0.038281  0.165672 -39.1825560193 -185.8818259584   416.94220
