site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
LYTT 00MAR24 2000.2272 51627 1054 5  172.7   1794  0.233573  -4830028 -0.319248    18  0.440428  0.0010 0.000850 0.001111 0.003747  0.019087 -0.066220 -0.098332 -43.6058439117 -187.2777763325    18.44043
LYTT 00MAR25 2000.2300 51628 1054 6  172.7   1794  0.232167  -4830028 -0.320775    18  0.440045  0.0010 0.000818 0.001093 0.003541  0.039993 -0.047570 -0.146749 -43.6058439255 -187.2777763499    18.44005
LYTT 00MAR26 2000.2327 51629 1055 0  172.7   1794  0.234656  -4830028 -0.319244    18  0.439080  0.0010 0.000846 0.001139 0.003696  0.008416 -0.091987 -0.137625 -43.6058439117 -187.2777763191    18.43908
LYTT 00MAR27 2000.2355 51630 1055 1  172.7   1794  0.238862  -4830028 -0.316993    18  0.444799  0.0010 0.000846 0.001163 0.003701  0.016242 -0.054578 -0.145334 -43.6058438915 -187.2777762670    18.44480
LYTT 00MAR28 2000.2382 51631 1055 2  172.7   1794  0.231103  -4830028 -0.317464    18  0.443489  0.0010 0.000831 0.001125 0.003572  0.040188 -0.082592 -0.122075 -43.6058438957 -187.2777763631    18.44349
LYTT 00MAR29 2000.2409 51632 1055 3  172.7   1794  0.239719  -4830028 -0.324457    18  0.438578  0.0010 0.000831 0.001163 0.003671  0.016341 -0.079014 -0.125670 -43.6058439586 -187.2777762564    18.43858
LYTT 00MAR30 2000.2437 51633 1055 4  172.7   1794  0.236007  -4830028 -0.317288    18  0.443922  0.0010 0.000824 0.001136 0.003522  0.030646 -0.063040 -0.128764 -43.6058438941 -187.2777763024    18.44392
LYTT 00MAR31 2000.2464 51634 1055 5  172.7   1794  0.235432  -4830028 -0.317770    18  0.441052  0.0010 0.000885 0.001187 0.003726  0.091508 -0.005362 -0.044378 -43.6058438984 -187.2777763095    18.44105
LYTT 00APR01 2000.2491 51635 1055 6  172.7   1794  0.230072  -4830028 -0.324081    18  0.445190  0.0010 0.000842 0.001176 0.003692  0.071001 -0.035336 -0.125625 -43.6058439552 -187.2777763759    18.44519
LYTT 00MAY25 2000.3970 51689 1063 4  172.7   1794  0.232390  -4830028 -0.326571    18  0.434823  0.0010 0.000879 0.001212 0.003758  0.064460 -0.097971  0.050717 -43.6058439777 -187.2777763472    18.43482
LYTT 00MAY26 2000.3997 51690 1063 5  172.7   1794  0.231349  -4830028 -0.323911    18  0.437419  0.0010 0.000830 0.001130 0.003573  0.091968 -0.090130 -0.056447 -43.6058439537 -187.2777763601    18.43742
LYTT 00MAY28 2000.4052 51692 1064 0  172.7   1794  0.238748  -4830028 -0.318000    18  0.427808  0.0010 0.000886 0.001167 0.003875  0.025762 -0.089337 -0.018299 -43.6058439005 -187.2777762684    18.42781
LYTT 00MAY30 2000.4107 51694 1064 2  172.7   1794  0.229766  -4830028 -0.328127    18  0.435933  0.0010 0.000827 0.001096 0.003483  0.088711  0.003276 -0.049470 -43.6058439917 -187.2777763797    18.43593
LYTT 00MAY31 2000.4134 51695 1064 3  172.7   1794  0.230819  -4830028 -0.322114    18  0.443109  0.0010 0.000838 0.001112 0.003603  0.071500 -0.016611 -0.061499 -43.6058439375 -187.2777763666    18.44311
LYTT 00JUN01 2000.4162 51696 1064 4  172.7   1794  0.229774  -4830028 -0.323253    18  0.435934  0.0010 0.000824 0.001096 0.003619  0.022500 -0.100238 -0.064052 -43.6058439478 -187.2777763796    18.43593
LYTT 00JUN02 2000.4189 51697 1064 5  172.7   1794  0.230274  -4830028 -0.321163    18  0.439602  0.0010 0.000790 0.001054 0.003441  0.019380 -0.107855 -0.086735 -43.6058439290 -187.2777763734    18.43960
LYTT 00JUN03 2000.4216 51698 1064 6  172.7   1794  0.228754  -4830028 -0.323851    18  0.440058  0.0010 0.000833 0.001087 0.003592  0.096808 -0.078444 -0.068309 -43.6058439532 -187.2777763922    18.44006
LYTT 00JUN04 2000.4244 51699 1065 0  172.7   1794  0.231342  -4830028 -0.320472    18  0.440013  0.0010 0.000833 0.001069 0.003594  0.047746 -0.073632 -0.082149 -43.6058439228 -187.2777763602    18.44001
LYTT 00JUN06 2000.4298 51701 1065 2  172.7   1794  0.228973  -4830028 -0.319798    18  0.440611  0.0010 0.000804 0.001057 0.003446  0.055624 -0.050232 -0.110200 -43.6058439167 -187.2777763895    18.44061
LYTT 00JUN07 2000.4326 51702 1065 3  172.7   1794  0.231425  -4830028 -0.316875    18  0.443268  0.0010 0.000815 0.001098 0.003602  0.041446 -0.061759 -0.111873 -43.6058438904 -187.2777763592    18.44327
LYTT 00JUN08 2000.4353 51703 1065 4  172.7   1794  0.228880  -4830028 -0.322324    18  0.438764  0.0010 0.000820 0.001132 0.003533  0.102994 -0.031532 -0.067637 -43.6058439394 -187.2777763907    18.43876
LYTT 00JUN09 2000.4381 51704 1065 5  172.7   1794  0.226603  -4830028 -0.319070    18  0.444861  0.0010 0.000844 0.001133 0.003577  0.074694 -0.006195 -0.086412 -43.6058439101 -187.2777764189    18.44486
LYTT 00JUN10 2000.4408 51705 1065 6  172.7   1794  0.226511  -4830028 -0.322265    18  0.434509  0.0010 0.000845 0.001101 0.003655  0.051815 -0.039786 -0.064727 -43.6058439389 -187.2777764200    18.43451
LYTT 00JUN11 2000.4435 51706 1066 0  172.7   1794  0.227270  -4830028 -0.320103    18  0.437157  0.0010 0.000826 0.001092 0.003535  0.097898 -0.023808 -0.099248 -43.6058439194 -187.2777764106    18.43716
LYTT 00JUN13 2000.4490 51708 1066 2  172.7   1794  0.227506  -4830028 -0.317220    18  0.437287  0.0010 0.000847 0.001097 0.003643  0.060081 -0.043522 -0.093869 -43.6058438935 -187.2777764077    18.43729
LYTT 00JUN14 2000.4517 51709 1066 3  172.7   1794  0.225385  -4830028 -0.321046    18  0.438185  0.0010 0.000840 0.001115 0.003653  0.063318 -0.097167 -0.063115 -43.6058439279 -187.2777764339    18.43819
LYTT 00JUN15 2000.4545 51710 1066 4  172.7   1794  0.227318  -4830028 -0.320532    18  0.434040  0.0010 0.000837 0.001144 0.003684  0.079423 -0.027641 -0.116796 -43.6058439233 -187.2777764100    18.43404
LYTT 00JUN16 2000.4572 51711 1066 5  172.7   1794  0.225777  -4830028 -0.317169    18  0.434972  0.0010 0.000806 0.001101 0.003563  0.077422 -0.062726 -0.125837 -43.6058438930 -187.2777764291    18.43497
LYTT 00JUN17 2000.4600 51712 1066 6  172.7   1794  0.229920  -4830028 -0.323260    18  0.442419  0.0010 0.000826 0.001086 0.003586  0.046862 -0.045397 -0.127624 -43.6058439479 -187.2777763778    18.44242
LYTT 00JUN18 2000.4627 51713 1067 0  172.7   1794  0.229932  -4830028 -0.318771    18  0.432918  0.0010 0.000830 0.001118 0.003669  0.046400 -0.127516 -0.090210 -43.6058439074 -187.2777763776    18.43292
LYTT 00JUN20 2000.4682 51715 1067 2  172.7   1794  0.230876  -4830028 -0.318121    18  0.434739  0.0010 0.000883 0.001222 0.003874  0.059853 -0.063425 -0.106854 -43.6058439016 -187.2777763659    18.43474
LYTT 00JUN21 2000.4709 51716 1067 3  172.7   1794  0.229364  -4830028 -0.315181    18  0.430390  0.0010 0.000879 0.001192 0.003850  0.068409 -0.103192 -0.093975 -43.6058438751 -187.2777763847    18.43039
LYTT 00JUN22 2000.4736 51717 1067 4  172.7   1794  0.228649  -4830028 -0.314265    18  0.431287  0.0010 0.000806 0.001085 0.003535  0.079925 -0.110003 -0.117748 -43.6058438669 -187.2777763935    18.43129
LYTT 00JUN23 2000.4764 51718 1067 5  172.7   1794  0.228798  -4830028 -0.315135    18  0.427197  0.0010 0.000789 0.001083 0.003447  0.073752 -0.105171 -0.109290 -43.6058438747 -187.2777763917    18.42720
LYTT 00JUN27 2000.4873 51722 1068 2  172.7   1794  0.229486  -4830028 -0.316702    18  0.441363  0.0010 0.000843 0.001132 0.003639  0.043644 -0.113409 -0.087562 -43.6058438888 -187.2777763832    18.44136
LYTT 00JUN28 2000.4901 51723 1068 3  172.7   1794  0.226170  -4830028 -0.317126    18  0.431132  0.0010 0.000817 0.001124 0.003576  0.076144 -0.104688 -0.128174 -43.6058438926 -187.2777764242    18.43113
LYTT 00JUN29 2000.4928 51724 1068 4  172.7   1794  0.230148  -4830028 -0.313181    18  0.432249  0.0010 0.000796 0.001119 0.003521  0.075224 -0.091481 -0.109199 -43.6058438571 -187.2777763750    18.43225
LYTT 00JUN30 2000.4956 51725 1068 5  172.7   1794  0.228534  -4830028 -0.317623    18  0.434732  0.0010 0.000788 0.001119 0.003529  0.065745 -0.116820 -0.134719 -43.6058438971 -187.2777763950    18.43473
LYTT 00JUL04 2000.5065 51729 1069 2  172.7   1794  0.226187  -4830028 -0.314502    18  0.429211  0.0010 0.000781 0.001093 0.003422  0.095057 -0.104935 -0.138927 -43.6058438690 -187.2777764240    18.42921
LYTT 00JUL05 2000.5092 51730 1069 3  172.7   1794  0.224594  -4830028 -0.315948    18  0.433399  0.0010 0.000773 0.001095 0.003422  0.084054 -0.122512 -0.134310 -43.6058438820 -187.2777764438    18.43340
LYTT 00JUL06 2000.5120 51731 1069 4  172.7   1794  0.227520  -4830028 -0.314914    18  0.442590  0.0010 0.000782 0.001098 0.003459  0.080759 -0.114520 -0.129351 -43.6058438727 -187.2777764075    18.44259
LYTT 00JUL07 2000.5147 51732 1069 5  172.7   1794  0.226171  -4830028 -0.316761    18  0.435299  0.0010 0.000777 0.001094 0.003474  0.079954 -0.122702 -0.140693 -43.6058438894 -187.2777764242    18.43530
LYTT 00JUL11 2000.5257 51736 1070 2  172.7   1794  0.227953  -4830028 -0.312532    18  0.423922  0.0010 0.000823 0.001144 0.003524  0.127258 -0.099118 -0.091341 -43.6058438513 -187.2777764022    18.42392
LYTT 00JUL12 2000.5284 51737 1070 3  172.7   1794  0.226350  -4830028 -0.317886    18  0.436876  0.0010 0.000781 0.001075 0.003473  0.056976 -0.119943 -0.134964 -43.6058438995 -187.2777764220    18.43688
LYTT 00JUL13 2000.5311 51738 1070 4  172.7   1794  0.226073  -4830028 -0.315731    18  0.430016  0.0010 0.000813 0.001144 0.003569  0.080714 -0.128402 -0.082564 -43.6058438801 -187.2777764254    18.43002
LYTT 00JUL17 2000.5421 51742 1071 1  172.7   1794  0.227839  -4830028 -0.310770    18  0.438092  0.0010 0.000856 0.001180 0.003685  0.104393 -0.123791 -0.086038 -43.6058438354 -187.2777764036    18.43809
LYTT 00JUL18 2000.5448 51743 1071 2  172.7   1794  0.226406  -4830028 -0.315400    18  0.436206  0.0010 0.000828 0.001125 0.003538  0.101501 -0.112917 -0.131726 -43.6058438771 -187.2777764213    18.43621
LYTT 00JUL19 2000.5476 51744 1071 3  172.7   1794  0.226579  -4830028 -0.313222    18  0.434098  0.0010 0.000842 0.001143 0.003641  0.113843 -0.106118 -0.098326 -43.6058438575 -187.2777764192    18.43410
LYTT 00JUL20 2000.5503 51745 1071 4  172.7   1794  0.227428  -4830028 -0.310329    18  0.435069  0.0010 0.000903 0.001239 0.003902  0.106315 -0.090098  0.018613 -43.6058438315 -187.2777764087    18.43507
LYTT 00JUL21 2000.5530 51746 1071 5  172.7   1794  0.223960  -4830028 -0.316391    18  0.432826  0.0010 0.000790 0.001085 0.003479  0.054474 -0.134673 -0.088564 -43.6058438860 -187.2777764516    18.43283
LYTT 00JUL22 2000.5558 51747 1071 6  172.7   1794  0.223221  -4830028 -0.316903    18  0.430125  0.0010 0.000821 0.001142 0.003536  0.056610 -0.113731 -0.074058 -43.6058438906 -187.2777764608    18.43012
LYTT 00JUL23 2000.5585 51748 1072 0  172.7   1794  0.227610  -4830028 -0.316078    18  0.433299  0.0010 0.000816 0.001110 0.003519  0.047585 -0.122029 -0.096446 -43.6058438832 -187.2777764064    18.43330
LYTT 00JUL24 2000.5613 51749 1072 1  172.7   1794  0.225915  -4830028 -0.317145    18  0.435719  0.0010 0.000805 0.001093 0.003531  0.050231 -0.145398 -0.118157 -43.6058438928 -187.2777764274    18.43572
LYTT 00JUL25 2000.5640 51750 1072 2  172.7   1794  0.225601  -4830028 -0.312569    18  0.431423  0.0010 0.000866 0.001115 0.003719  0.018898 -0.112858 -0.105067 -43.6058438516 -187.2777764313    18.43142
LYTT 00JUL26 2000.5667 51751 1072 3  172.7   1794  0.221601  -4830028 -0.315569    18  0.442911  0.0010 0.000813 0.001096 0.003561  0.047549 -0.099704 -0.084391 -43.6058438786 -187.2777764808    18.44291
LYTT 00JUL27 2000.5695 51752 1072 4  172.7   1794  0.226201  -4830028 -0.321520    18  0.441269  0.0010 0.000878 0.001187 0.003764  0.016701 -0.166870 -0.056982 -43.6058439322 -187.2777764238    18.44127
LYTT 00JUL28 2000.5722 51753 1072 5  172.7   1794  0.223050  -4830028 -0.319525    18  0.435423  0.0010 0.000869 0.001145 0.003819  0.005794 -0.120778 -0.115880 -43.6058439142 -187.2777764629    18.43542
LYTT 00JUL29 2000.5749 51754 1072 6  172.7   1794  0.221748  -4830028 -0.313512    18  0.433968  0.0010 0.000874 0.001160 0.003804  0.052832 -0.123344 -0.096409 -43.6058438601 -187.2777764790    18.43397
LYTT 00JUL30 2000.5777 51755 1073 0  172.7   1794  0.219952  -4830028 -0.314656    18  0.445507  0.0010 0.000845 0.001130 0.003639  0.020512 -0.150282 -0.091363 -43.6058438704 -187.2777765013    18.44551
LYTT 00JUL31 2000.5804 51756 1073 1  172.7   1794  0.226199  -4830028 -0.314862    18  0.444034  0.0010 0.000840 0.001123 0.003594  0.070426 -0.109694 -0.068113 -43.6058438723 -187.2777764239    18.44403
LYTT 00AUG01 2000.5832 51757 1073 2  172.7   1794  0.222136  -4830028 -0.319022    18  0.431424  0.0010 0.000860 0.001139 0.003759  0.028038 -0.144732 -0.114628 -43.6058439097 -187.2777764742    18.43142
LYTT 00AUG02 2000.5859 51758 1073 3  172.7   1794  0.226088  -4830028 -0.308334    18  0.429267  0.0010 0.000830 0.001108 0.003687  0.030355 -0.141976 -0.144826 -43.6058438135 -187.2777764253    18.42927
LYTT 00AUG03 2000.5886 51759 1073 4  172.7   1794  0.224600  -4830028 -0.310375    18  0.427129  0.0010 0.000838 0.001112 0.003667  0.025959 -0.145199 -0.086272 -43.6058438319 -187.2777764437    18.42713
LYTT 00AUG04 2000.5914 51760 1073 5  172.7   1794  0.224002  -4830028 -0.316039    18  0.439091  0.0010 0.000841 0.001133 0.003690  0.051036 -0.127419 -0.143845 -43.6058438829 -187.2777764511    18.43909
LYTT 00AUG05 2000.5941 51761 1073 6  172.7   1794  0.220198  -4830028 -0.317781    18  0.441731  0.0010 0.000833 0.001104 0.003710  0.043926 -0.152854 -0.151535 -43.6058438985 -187.2777764982    18.44173
LYTT 00AUG06 2000.5969 51762 1074 0  172.7   1794  0.222489  -4830028 -0.316499    18  0.432974  0.0010 0.000857 0.001143 0.003757  0.015759 -0.138713 -0.091320 -43.6058438870 -187.2777764698    18.43297
LYTT 00AUG07 2000.5996 51763 1074 1  172.7   1794  0.218951  -4830028 -0.315573    18  0.428121  0.0010 0.000826 0.001145 0.003631  0.049510 -0.126908 -0.101143 -43.6058438787 -187.2777765137    18.42812
LYTT 00AUG08 2000.6023 51764 1074 2  172.7   1794  0.222568  -4830028 -0.315382    18  0.439084  0.0010 0.000806 0.001099 0.003615  0.030797 -0.154335 -0.107986 -43.6058438769 -187.2777764689    18.43908
LYTT 00AUG09 2000.6051 51765 1074 3  172.7   1794  0.220273  -4830028 -0.315195    18  0.435502  0.0010 0.000874 0.001192 0.003880  0.073031 -0.154840 -0.125113 -43.6058438753 -187.2777764973    18.43550
LYTT 00AUG10 2000.6078 51766 1074 4  172.7   1794  0.220537  -4830028 -0.320944    18  0.430013  0.0010 0.000961 0.001279 0.004337  0.037079 -0.075855 -0.066817 -43.6058439270 -187.2777764940    18.43001
LYTT 00AUG11 2000.6105 51767 1074 5  172.7   1794  0.221963  -4830028 -0.318536    18  0.442336  0.0010 0.000894 0.001204 0.003915  0.120523 -0.048420 -0.044665 -43.6058439053 -187.2777764763    18.44234
LYTT 00AUG12 2000.6133 51768 1074 6  172.7   1794  0.221280  -4830028 -0.319360    18  0.429015  0.0010 0.000877 0.001169 0.003924  0.058600 -0.099164 -0.042855 -43.6058439128 -187.2777764848    18.42902
LYTT 00AUG13 2000.6160 51769 1075 0  172.7   1794  0.219330  -4830028 -0.316778    18  0.441120  0.0010 0.000844 0.001195 0.003793 -0.012521 -0.174726 -0.066986 -43.6058438895 -187.2777765090    18.44112
LYTT 00AUG14 2000.6188 51770 1075 1  172.7   1794  0.222385  -4830028 -0.317985    18  0.436751  0.0010 0.000853 0.001123 0.003754  0.040367 -0.122469 -0.085600 -43.6058439004 -187.2777764711    18.43675
LYTT 00AUG15 2000.6215 51771 1075 2  172.7   1794  0.221142  -4830028 -0.315759    18  0.435624  0.0010 0.000823 0.001154 0.003714  0.032632 -0.141475 -0.115974 -43.6058438803 -187.2777764865    18.43562
LYTT 00AUG16 2000.6242 51772 1075 3  172.7   1794  0.221173  -4830028 -0.315860    18  0.428247  0.0010 0.000853 0.001168 0.003726  0.058976 -0.114839 -0.056683 -43.6058438812 -187.2777764861    18.42825
LYTT 00AUG17 2000.6270 51773 1075 4  172.7   1794  0.219440  -4830028 -0.315078    18  0.435204  0.0010 0.000820 0.001177 0.003701 -0.001310 -0.159213 -0.102880 -43.6058438742 -187.2777765076    18.43520
LYTT 00AUG18 2000.6297 51774 1075 5  172.7   1794  0.218607  -4830028 -0.320265    18  0.435290  0.0010 0.000833 0.001152 0.003766  0.016113 -0.172111 -0.131192 -43.6058439209 -187.2777765179    18.43529
LYTT 00AUG19 2000.6324 51775 1075 6  172.7   1794  0.216241  -4830028 -0.314019    18  0.445531  0.0010 0.000792 0.001117 0.003607  0.031622 -0.167748 -0.132034 -43.6058438647 -187.2777765472    18.44553
LYTT 00AUG20 2000.6352 51776 1076 0  172.7   1794  0.219028  -4830028 -0.318151    18  0.440687  0.0010 0.000825 0.001125 0.003713  0.065389 -0.154009 -0.153692 -43.6058439019 -187.2777765127    18.44069
LYTT 00AUG21 2000.6379 51777 1076 1  172.7   1794  0.218662  -4830028 -0.313798    18  0.441978  0.0010 0.000801 0.001118 0.003575  0.051369 -0.145707 -0.125314 -43.6058438627 -187.2777765172    18.44198
LYTT 00AUG22 2000.6407 51778 1076 2  172.7   1794  0.223049  -4830028 -0.314562    18  0.430487  0.0010 0.000818 0.001176 0.003668 -0.022891 -0.180857 -0.117938 -43.6058438696 -187.2777764629    18.43049
LYTT 00AUG23 2000.6434 51779 1076 3  172.7   1794  0.220834  -4830028 -0.311970    18  0.423805  0.0010 0.000792 0.001114 0.003571  0.048195 -0.153275 -0.122922 -43.6058438462 -187.2777764903    18.42381
LYTT 00AUG24 2000.6461 51780 1076 4  172.7   1794  0.221798  -4830028 -0.314498    18  0.429182  0.0010 0.000879 0.001237 0.003949 -0.037017 -0.177130 -0.170074 -43.6058438690 -187.2777764784    18.42918
LYTT 00AUG25 2000.6489 51781 1076 5  172.7   1794  0.216591  -4830028 -0.309994    18  0.433304  0.0010 0.000855 0.001172 0.003839 -0.021714 -0.185416 -0.132118 -43.6058438285 -187.2777765429    18.43330
LYTT 00AUG26 2000.6516 51782 1076 6  172.7   1794  0.217987  -4830028 -0.313771    18  0.436909  0.0010 0.000846 0.001167 0.003766  0.024624 -0.182924 -0.136127 -43.6058438624 -187.2777765256    18.43691
LYTT 00AUG27 2000.6543 51783 1077 0  172.7   1794  0.217012  -4830028 -0.313701    18  0.440425  0.0010 0.000839 0.001126 0.003783  0.027295 -0.133549 -0.164746 -43.6058438618 -187.2777765377    18.44042
LYTT 00AUG28 2000.6571 51784 1077 1  172.7   1794  0.218330  -4830028 -0.313092    18  0.439138  0.0010 0.000928 0.001225 0.004037  0.041375 -0.079867 -0.074304 -43.6058438563 -187.2777765214    18.43914
LYTT 00AUG29 2000.6598 51785 1077 2  172.7   1794  0.217146  -4830028 -0.313955    18  0.440000  0.0010 0.000856 0.001155 0.003882  0.023683 -0.127062 -0.143560 -43.6058438641 -187.2777765360    18.44000
LYTT 00AUG30 2000.6626 51786 1077 3  172.7   1794  0.218441  -4830028 -0.313140    18  0.437376  0.0010 0.000879 0.001219 0.003950  0.000627 -0.167811 -0.095961 -43.6058438568 -187.2777765200    18.43738
LYTT 00AUG31 2000.6653 51787 1077 4  172.7   1794  0.216052  -4830028 -0.315678    18  0.434714  0.0010 0.000842 0.001184 0.003713 -0.004209 -0.157254 -0.057001 -43.6058438796 -187.2777765496    18.43471
LYTT 00SEP01 2000.6680 51788 1077 5  172.7   1794  0.222484  -4830028 -0.314482    18  0.436607  0.0010 0.000857 0.001181 0.003783 -0.027208 -0.145707 -0.093933 -43.6058438688 -187.2777764699    18.43661
LYTT 00SEP02 2000.6708 51789 1077 6  172.7   1794  0.220034  -4830028 -0.313036    18  0.433228  0.0010 0.000836 0.001132 0.003637  0.059784 -0.056526 -0.093922 -43.6058438558 -187.2777765003    18.43323
LYTT 00SEP03 2000.6735 51790 1078 0  172.7   1794  0.217045  -4830028 -0.313559    18  0.437915  0.0010 0.000800 0.001093 0.003570  0.022822 -0.117499 -0.124992 -43.6058438605 -187.2777765373    18.43792
LYTT 00SEP04 2000.6762 51791 1078 1  172.7   1794  0.217929  -4830028 -0.316808    18  0.440052  0.0010 0.000815 0.001116 0.003668  0.012824 -0.141463 -0.106607 -43.6058438898 -187.2777765263    18.44005
LYTT 00SEP05 2000.6790 51792 1078 2  172.7   1794  0.222105  -4830028 -0.311906    18  0.437156  0.0010 0.000820 0.001143 0.003667  0.016095 -0.130166 -0.109514 -43.6058438457 -187.2777764746    18.43716
LYTT 00SEP06 2000.6817 51793 1078 3  172.7   1794  0.225362  -4830028 -0.319882    18  0.437756  0.0010 0.000877 0.001202 0.003853 -0.020814 -0.075796 -0.101959 -43.6058439175 -187.2777764342    18.43776
LYTT 00SEP07 2000.6845 51794 1078 4  172.7   1794  0.220817  -4830028 -0.316653    18  0.430320  0.0010 0.000867 0.001163 0.003937  0.000311 -0.065940 -0.140566 -43.6058438884 -187.2777764905    18.43032
LYTT 00SEP08 2000.6872 51795 1078 5  172.7   1794  0.217996  -4830028 -0.317876    18  0.435456  0.0010 0.000862 0.001168 0.003886 -0.032838 -0.150545 -0.084016 -43.6058438994 -187.2777765255    18.43546
LYTT 00SEP09 2000.6899 51796 1078 6  172.7   1794  0.220215  -4830028 -0.313701    18  0.440409  0.0010 0.000886 0.001214 0.004008 -0.038673 -0.139597 -0.123665 -43.6058438618 -187.2777764980    18.44041
LYTT 00SEP10 2000.6927 51797 1079 0  172.7   1794  0.214599  -4830028 -0.316274    18  0.437612  0.0010 0.000859 0.001117 0.003913 -0.031533 -0.104487 -0.137996 -43.6058438850 -187.2777765676    18.43761
