site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
PAEK 00JUN15 2000.4545 51710 1066 4  175.0  -4030 -0.355403  -4542990 -0.506644   443  0.220260  0.0002 0.000760 0.000956 0.002997  0.019623  0.064314  0.094681 -41.0217661044 -185.0479190959   443.22026
PAEK 00JUN16 2000.4572 51711 1066 5  175.0  -4030 -0.354057  -4542990 -0.509278   443  0.219178  0.0002 0.000744 0.000955 0.002994 -0.016184  0.004899  0.095559 -41.0217661281 -185.0479190799   443.21918
PAEK 00JUN17 2000.4600 51712 1066 6  175.0  -4030 -0.349904  -4542990 -0.511645   443  0.228685  0.0002 0.000743 0.000958 0.002994 -0.004243 -0.007230  0.064092 -41.0217661494 -185.0479190305   443.22868
PAEK 00JUN18 2000.4627 51713 1067 0  175.0  -4030 -0.353254  -4542990 -0.504643   443  0.224645  0.0002 0.000732 0.000942 0.002937 -0.005160 -0.037984  0.062266 -41.0217660864 -185.0479190703   443.22464
PAEK 00JUN19 2000.4654 51714 1067 1  175.0  -4030 -0.351687  -4542990 -0.510174   443  0.210099  0.0002 0.000754 0.000945 0.002943 -0.016962 -0.007996  0.053646 -41.0217661362 -185.0479190517   443.21010
PAEK 00JUN20 2000.4682 51715 1067 2  175.0  -4030 -0.351204  -4542990 -0.508521   443  0.215246  0.0002 0.000710 0.000918 0.002799  0.016253 -0.007144  0.094692 -41.0217661213 -185.0479190459   443.21525
PAEK 00JUN21 2000.4709 51716 1067 3  175.0  -4030 -0.354098  -4542990 -0.505185   443  0.219210  0.0002 0.000739 0.000947 0.002915  0.008107 -0.014104  0.120159 -41.0217660912 -185.0479190803   443.21921
PAEK 00JUN22 2000.4736 51717 1067 4  175.0  -4030 -0.355764  -4542990 -0.506401   443  0.218406  0.0002 0.000750 0.000959 0.002962  0.007259 -0.033247  0.110501 -41.0217661022 -185.0479191001   443.21841
PAEK 00JUN23 2000.4764 51718 1067 5  175.0  -4030 -0.350882  -4542990 -0.510173   443  0.221758  0.0002 0.000727 0.000933 0.002858  0.016719 -0.016826  0.112635 -41.0217661361 -185.0479190421   443.22176
PAEK 00JUN24 2000.4791 51719 1067 6  175.0  -4030 -0.354216  -4542990 -0.508135   443  0.226042  0.0002 0.000717 0.000947 0.002872  0.005906 -0.023374  0.094557 -41.0217661178 -185.0479190818   443.22604
PAEK 00JUN25 2000.4819 51720 1068 0  175.0  -4030 -0.353473  -4542990 -0.508061   443  0.221022  0.0002 0.000723 0.000948 0.002932 -0.008242 -0.060661  0.123212 -41.0217661171 -185.0479190729   443.22102
PAEK 00JUN26 2000.4846 51721 1068 1  175.0  -4030 -0.354379  -4542990 -0.503162   443  0.216168  0.0002 0.000760 0.000979 0.003010 -0.004364 -0.030576  0.118578 -41.0217660730 -185.0479190837   443.21617
PAEK 00JUN27 2000.4873 51722 1068 2  175.0  -4030 -0.351684  -4542990 -0.506380   443  0.224171  0.0002 0.000782 0.000979 0.003060 -0.016559 -0.032590  0.119905 -41.0217661020 -185.0479190516   443.22417
PAEK 00JUN28 2000.4901 51723 1068 3  175.0  -4030 -0.354717  -4542990 -0.503130   443  0.222197  0.0002 0.000734 0.000974 0.002920 -0.000260 -0.042081  0.123475 -41.0217660727 -185.0479190877   443.22220
PAEK 00JUN29 2000.4928 51724 1068 4  175.0  -4030 -0.352624  -4542990 -0.502959   443  0.224922  0.0002 0.000738 0.000986 0.003001 -0.003183 -0.021661  0.117261 -41.0217660712 -185.0479190628   443.22492
PAEK 00JUN30 2000.4956 51725 1068 5  175.0  -4030 -0.352683  -4542990 -0.502983   443  0.217961  0.0002 0.000722 0.000974 0.002910  0.012853 -0.026179  0.055915 -41.0217660714 -185.0479190635   443.21796
PAEK 00JUL01 2000.4983 51726 1068 6  175.0  -4030 -0.355007  -4542990 -0.504067   443  0.220786  0.0002 0.000717 0.000942 0.002848 -0.001978 -0.033594  0.124162 -41.0217660812 -185.0479190911   443.22079
PAEK 00JUL02 2000.5010 51727 1069 0  175.0  -4030 -0.355098  -4542990 -0.502225   443  0.218884  0.0002 0.000741 0.000965 0.002930 -0.004036  0.006267  0.112985 -41.0217660646 -185.0479190922   443.21888
PAEK 00JUL03 2000.5038 51728 1069 1  175.0  -4030 -0.354509  -4542990 -0.498115   443  0.211038  0.0002 0.000723 0.000965 0.002912  0.015045 -0.025571  0.077802 -41.0217660276 -185.0479190852   443.21104
PAEK 00JUL04 2000.5065 51729 1069 2  175.0  -4030 -0.354362  -4542990 -0.500230   443  0.219302  0.0002 0.000720 0.000960 0.002904  0.003651 -0.017046  0.108553 -41.0217660466 -185.0479190834   443.21930
PAEK 00JUL05 2000.5092 51730 1069 3  175.0  -4030 -0.356435  -4542990 -0.503239   443  0.222191  0.0002 0.000725 0.000975 0.002942  0.012716 -0.012223  0.096636 -41.0217660737 -185.0479191081   443.22219
PAEK 00JUL06 2000.5120 51731 1069 4  175.0  -4030 -0.352549  -4542990 -0.501236   443  0.224605  0.0002 0.000733 0.000959 0.002940  0.005984  0.000577  0.106081 -41.0217660557 -185.0479190619   443.22461
PAEK 00JUL07 2000.5147 51732 1069 5  175.0  -4030 -0.353171  -4542990 -0.502742   443  0.216072  0.0002 0.000724 0.000953 0.002908  0.020530 -0.003997  0.110715 -41.0217660692 -185.0479190693   443.21607
PAEK 00JUL08 2000.5175 51733 1069 6  175.0  -4030 -0.355095  -4542990 -0.503139   443  0.221426  0.0002 0.000726 0.000964 0.002909  0.005817 -0.004309  0.076540 -41.0217660728 -185.0479190922   443.22143
PAEK 00JUL09 2000.5202 51734 1070 0  175.0  -4030 -0.353726  -4542990 -0.499650   443  0.222028  0.0002 0.000745 0.000982 0.002925 -0.034275 -0.027224  0.095089 -41.0217660414 -185.0479190759   443.22203
PAEK 00JUL10 2000.5229 51735 1070 1  175.0  -4030 -0.354808  -4542990 -0.502659   443  0.215616  0.0002 0.000758 0.000978 0.002976  0.019959 -0.000491  0.141308 -41.0217660685 -185.0479190888   443.21562
PAEK 00JUL11 2000.5257 51736 1070 2  175.0  -4030 -0.353012  -4542990 -0.499590   443  0.212310  0.0002 0.000750 0.000982 0.002967  0.026823 -0.013891  0.127575 -41.0217660409 -185.0479190674   443.21231
PAEK 00JUL12 2000.5284 51737 1070 3  175.0  -4030 -0.354306  -4542990 -0.504146   443  0.221631  0.0002 0.000741 0.000942 0.002914  0.008656 -0.004809  0.112260 -41.0217660819 -185.0479190828   443.22163
PAEK 00JUL13 2000.5311 51738 1070 4  175.0  -4030 -0.354414  -4542990 -0.502713   443  0.222397  0.0002 0.000741 0.000968 0.002926  0.052320  0.029262  0.125008 -41.0217660690 -185.0479190841   443.22240
PAEK 00JUL14 2000.5339 51739 1070 5  175.0  -4030 -0.354860  -4542990 -0.499952   443  0.226330  0.0002 0.000760 0.000968 0.002956  0.025996  0.034165  0.138678 -41.0217660441 -185.0479190894   443.22633
PAEK 00JUL15 2000.5366 51740 1070 6  175.0  -4030 -0.350943  -4542990 -0.502993   443  0.220184  0.0002 0.000754 0.000976 0.003112  0.029540  0.029239  0.185301 -41.0217660715 -185.0479190428   443.22018
PAEK 00JUL16 2000.5394 51741 1071 0  175.0  -4030 -0.354446  -4542990 -0.500110   443  0.215985  0.0002 0.000749 0.000980 0.003001  0.034198 -0.040372  0.119808 -41.0217660455 -185.0479190844   443.21598
PAEK 00JUL17 2000.5421 51742 1071 1  175.0  -4030 -0.350241  -4542990 -0.498846   443  0.217706  0.0002 0.000753 0.000967 0.002956  0.022195  0.006885  0.123696 -41.0217660342 -185.0479190344   443.21771
PAEK 00JUL18 2000.5448 51743 1071 2  175.0  -4030 -0.353965  -4542990 -0.503089   443  0.223648  0.0002 0.000742 0.000968 0.002902  0.013517  0.027783  0.098042 -41.0217660724 -185.0479190787   443.22365
PAEK 00JUL19 2000.5476 51744 1071 3  175.0  -4030 -0.354028  -4542990 -0.500231   443  0.222025  0.0002 0.000805 0.001022 0.003156  0.018519 -0.052833  0.163795 -41.0217660466 -185.0479190795   443.22202
PAEK 00JUL20 2000.5503 51745 1071 4  175.0  -4030 -0.355959  -4542990 -0.500824   443  0.224442  0.0002 0.000753 0.000984 0.003113  0.016608  0.033446  0.183910 -41.0217660520 -185.0479191024   443.22444
PAEK 00JUL21 2000.5530 51746 1071 5  175.0  -4030 -0.351863  -4542990 -0.509072   443  0.221434  0.0002 0.000746 0.000945 0.002968  0.010198  0.007462  0.108115 -41.0217661262 -185.0479190538   443.22143
PAEK 00JUL22 2000.5558 51747 1071 6  175.0  -4030 -0.354915  -4542990 -0.506164   443  0.221354  0.0002 0.000766 0.000984 0.003054 -0.014318  0.008025  0.166734 -41.0217661001 -185.0479190901   443.22135
PAEK 00JUL23 2000.5585 51748 1072 0  175.0  -4030 -0.353244  -4542990 -0.502439   443  0.222330  0.0002 0.000754 0.000954 0.002932  0.004608  0.021065  0.128756 -41.0217660665 -185.0479190702   443.22233
PAEK 00JUL24 2000.5613 51749 1072 1  175.0  -4030 -0.353666  -4542990 -0.502857   443  0.221996  0.0002 0.000746 0.000944 0.002913 -0.011083 -0.014152  0.125275 -41.0217660703 -185.0479190752   443.22200
PAEK 00JUL25 2000.5640 51750 1072 2  175.0  -4030 -0.352298  -4542990 -0.503274   443  0.224387  0.0002 0.000771 0.000979 0.003112 -0.011864 -0.044073  0.082249 -41.0217660740 -185.0479190589   443.22439
PAEK 00JUL26 2000.5667 51751 1072 3  175.0  -4030 -0.350512  -4542990 -0.507392   443  0.231420  0.0002 0.000777 0.000966 0.003118  0.015521 -0.004936  0.110448 -41.0217661111 -185.0479190377   443.23142
PAEK 00JUL27 2000.5695 51752 1072 4  175.0  -4030 -0.355802  -4542990 -0.507230   443  0.237004  0.0002 0.000830 0.001034 0.003331 -0.045106 -0.000878  0.171984 -41.0217661097 -185.0479191006   443.23700
PAEK 00JUL28 2000.5722 51753 1072 5  175.0  -4030 -0.354305  -4542990 -0.509424   443  0.225005  0.0002 0.000818 0.000995 0.003298 -0.058717 -0.045319  0.099918 -41.0217661294 -185.0479190828   443.22501
PAEK 00JUL29 2000.5749 51754 1072 6  175.0  -4030 -0.357346  -4542990 -0.500772   443  0.220127  0.0002 0.000798 0.000979 0.003148  0.003446 -0.024834  0.131893 -41.0217660515 -185.0479191189   443.22013
PAEK 00JUL30 2000.5777 51755 1073 0  175.0  -4030 -0.358494  -4542990 -0.504857   443  0.229787  0.0002 0.000762 0.000961 0.003007  0.007673 -0.007840  0.119779 -41.0217660883 -185.0479191326   443.22979
PAEK 00JUL31 2000.5804 51756 1073 1  175.0  -4030 -0.353532  -4542990 -0.502112   443  0.221588  0.0002 0.000779 0.000964 0.003086 -0.037702 -0.070736  0.154535 -41.0217660636 -185.0479190736   443.22159
PAEK 00AUG01 2000.5832 51757 1073 2  175.0  -4030 -0.357532  -4542990 -0.505344   443  0.217214  0.0002 0.000799 0.000982 0.003163  0.006424 -0.024927  0.128955 -41.0217660927 -185.0479191212   443.21721
PAEK 00AUG02 2000.5859 51758 1073 3  175.0  -4030 -0.354092  -4542990 -0.497092   443  0.219038  0.0002 0.000787 0.000945 0.003070 -0.014575 -0.036535  0.116978 -41.0217660184 -185.0479190802   443.21904
PAEK 00AUG03 2000.5886 51759 1073 4  175.0  -4030 -0.356479  -4542990 -0.498288   443  0.239223  0.0002 0.000799 0.000967 0.003210 -0.009495 -0.039592  0.124312 -41.0217660291 -185.0479191086   443.23922
PAEK 00AUG04 2000.5914 51760 1073 5  175.0  -4030 -0.355131  -4542990 -0.502302   443  0.244946  0.0002 0.000791 0.000968 0.003080 -0.008910 -0.008958  0.090690 -41.0217660653 -185.0479190926   443.24495
PAEK 00AUG05 2000.5941 51761 1073 6  175.0  -4030 -0.357966  -4542990 -0.503440   443  0.239323  0.0002 0.000805 0.000963 0.003167 -0.034039 -0.029288  0.128966 -41.0217660755 -185.0479191263   443.23932
PAEK 00AUG06 2000.5969 51762 1074 0  175.0  -4030 -0.357415  -4542990 -0.501468   443  0.239487  0.0002 0.000793 0.000967 0.003103 -0.017815  0.010848  0.110996 -41.0217660578 -185.0479191197   443.23949
PAEK 00AUG07 2000.5996 51763 1074 1  175.0  -4030 -0.360078  -4542990 -0.504689   443  0.233995  0.0002 0.000766 0.000965 0.003005 -0.017341 -0.024416  0.117679 -41.0217660868 -185.0479191514   443.23399
PAEK 00AUG08 2000.6023 51764 1074 2  175.0  -4030 -0.356878  -4542990 -0.505850   443  0.223577  0.0002 0.000749 0.000955 0.003006 -0.018139 -0.030278  0.121128 -41.0217660972 -185.0479191134   443.22358
PAEK 00AUG09 2000.6051 51765 1074 3  175.0  -4030 -0.355604  -4542990 -0.508179   443  0.235168  0.0002 0.000813 0.001010 0.003326 -0.015914 -0.087326  0.101405 -41.0217661182 -185.0479190983   443.23517
PAEK 00AUG10 2000.6078 51766 1074 4  175.0  -4030 -0.359918  -4542990 -0.503669   443  0.232982  0.0002 0.000874 0.001087 0.003644 -0.051571 -0.038038  0.096420 -41.0217660776 -185.0479191495   443.23298
PAEK 00AUG11 2000.6105 51767 1074 5  175.0  -4030 -0.357691  -4542990 -0.507453   443  0.233163  0.0002 0.000792 0.001005 0.003210  0.021661  0.005546  0.136062 -41.0217661117 -185.0479191231   443.23316
PAEK 00AUG12 2000.6133 51768 1074 6  175.0  -4030 -0.358007  -4542990 -0.505242   443  0.225263  0.0002 0.000807 0.000969 0.003264  0.003473  0.002906  0.143567 -41.0217660917 -185.0479191268   443.22526
PAEK 00AUG13 2000.6160 51769 1075 0  175.0  -4030 -0.361139  -4542990 -0.501840   443  0.223438  0.0002 0.000783 0.001000 0.003123 -0.082125 -0.091359  0.138770 -41.0217660611 -185.0479191640   443.22344
PAEK 00AUG14 2000.6188 51770 1075 1  175.0  -4030 -0.358868  -4542990 -0.505201   443  0.223230  0.0002 0.000767 0.000950 0.003055 -0.010727 -0.056227  0.091721 -41.0217660914 -185.0479191370   443.22323
PAEK 00AUG15 2000.6215 51771 1075 2  175.0  -4030 -0.359000  -4542990 -0.505925   443  0.226607  0.0002 0.000766 0.001001 0.003103 -0.077279 -0.052019  0.121801 -41.0217660979 -185.0479191386   443.22661
