site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
VEXA 10JUN05 2010.4257 55352 1586 6  169.9   -547 -0.845172  -4833568 -0.279855  1494  0.752443  0.0550 0.000674 0.000893 0.002785 -0.035126 -0.036962 -0.081935 -43.6377053498 -190.1067892834  1494.75244
VEXA 10JUN06 2010.4285 55353 1587 0  169.9   -547 -0.844362  -4833568 -0.279956  1494  0.751423  0.0550 0.000673 0.000894 0.002796 -0.036062 -0.050436 -0.080575 -43.6377053507 -190.1067892734  1494.75142
VEXA 10JUN07 2010.4312 55354 1587 1  169.9   -547 -0.847208  -4833568 -0.283607  1494  0.757918  0.0550 0.000677 0.000897 0.002815 -0.041546 -0.068376 -0.080654 -43.6377053836 -190.1067893086  1494.75792
VEXA 10JUN08 2010.4339 55355 1587 2  169.9   -547 -0.845193  -4833568 -0.280024  1494  0.749896  0.0550 0.000675 0.000893 0.002792 -0.043488 -0.060329 -0.077496 -43.6377053513 -190.1067892837  1494.74990
VEXA 10JUN09 2010.4367 55356 1587 3  169.9   -547 -0.845876  -4833568 -0.280507  1494  0.750419  0.0550 0.000656 0.000883 0.002748 -0.028597 -0.050548 -0.070451 -43.6377053557 -190.1067892921  1494.75042
VEXA 10JUN10 2010.4394 55357 1587 4  169.9   -547 -0.845119  -4833568 -0.282810  1494  0.897349  0.0550 0.000783 0.001050 0.003604 -0.038409 -0.032496 -0.181597 -43.6377053764 -190.1067892827  1494.89735
VEXA 10JUN11 2010.4422 55358 1587 5  169.9   -547 -0.857590  -4833568 -0.288772  1494  1.019627  0.0550 0.000808 0.001097 0.004066 -0.023126 -0.178722 -0.124274 -43.6377054301 -190.1067894373  1495.01963
VEXA 10JUN12 2010.4449 55359 1587 6  169.9   -547 -0.838807  -4833568 -0.281547  1494  0.822990  0.0550 0.000717 0.000942 0.002993 -0.081401 -0.009390 -0.125436 -43.6377053651 -190.1067892045  1494.82299
VEXA 10JUN13 2010.4476 55360 1588 0  169.9   -547 -0.842606  -4833568 -0.280717  1494  0.846719  0.0550 0.000674 0.000899 0.002800 -0.034716 -0.064010 -0.077789 -43.6377053576 -190.1067892516  1494.84672
VEXA 10JUN14 2010.4504 55361 1588 1  169.9   -547 -0.842461  -4833568 -0.286779  1494  0.851357  0.0550 0.000693 0.000942 0.002961 -0.069559 -0.101728 -0.058231 -43.6377054121 -190.1067892498  1494.85136
VEXA 10JUN15 2010.4531 55362 1588 2  169.9   -547 -0.846096  -4833568 -0.286621  1494  0.814587  0.0550 0.000673 0.000893 0.002780 -0.066870 -0.072572 -0.086747 -43.6377054107 -190.1067892949  1494.81459
VEXA 10JUN16 2010.4559 55363 1588 3  169.9   -547 -0.844204  -4833568 -0.289389  1494  0.815494  0.0550 0.000692 0.000910 0.002895 -0.041498 -0.068073 -0.075754 -43.6377054356 -190.1067892714  1494.81549
VEXA 10JUN17 2010.4586 55364 1588 4  169.9   -547 -0.844121  -4833568 -0.286780  1494  0.810573  0.0550 0.000717 0.000936 0.003062 -0.037926 -0.056976 -0.076316 -43.6377054122 -190.1067892704  1494.81057
VEXA 10JUN18 2010.4613 55365 1588 5  169.9   -547 -0.845372  -4833568 -0.281152  1494  0.762982  0.0550 0.000719 0.000931 0.003053 -0.026033 -0.092630 -0.077188 -43.6377053615 -190.1067892859  1494.76298
VEXA 10JUN19 2010.4641 55366 1588 6  169.9   -547 -0.844266  -4833568 -0.280419  1494  0.741872  0.0550 0.000686 0.000900 0.002874 -0.037558 -0.098477 -0.065989 -43.6377053549 -190.1067892722  1494.74187
VEXA 10JUN20 2010.4668 55367 1589 0  169.9   -547 -0.843288  -4833568 -0.280370  1494  0.741272  0.0550 0.000682 0.000910 0.002839 -0.015195 -0.068945 -0.072422 -43.6377053545 -190.1067892600  1494.74127
VEXA 10JUN21 2010.4695 55368 1589 1  169.9   -547 -0.844582  -4833568 -0.279412  1494  0.748902  0.0550 0.000683 0.000894 0.002835 -0.048994 -0.049221 -0.082006 -43.6377053458 -190.1067892761  1494.74890
VEXA 10JUN22 2010.4723 55369 1589 2  169.9   -547 -0.841898  -4833568 -0.280058  1494  0.744207  0.0550 0.000682 0.000893 0.002826 -0.049002 -0.054700 -0.086510 -43.6377053517 -190.1067892428  1494.74421
VEXA 10JUN23 2010.4750 55370 1589 3  169.9   -547 -0.844133  -4833568 -0.280887  1494  0.745372  0.0550 0.000679 0.000897 0.002835 -0.044349 -0.083465 -0.070637 -43.6377053591 -190.1067892705  1494.74537
VEXA 10JUN24 2010.4778 55371 1589 4  169.9   -547 -0.842960  -4833568 -0.279750  1494  0.743658  0.0550 0.000691 0.000915 0.002844 -0.038399 -0.068897 -0.074979 -43.6377053489 -190.1067892560  1494.74366
VEXA 10JUN25 2010.4805 55372 1589 5  169.9   -547 -0.843279  -4833568 -0.279722  1494  0.746155  0.0550 0.000682 0.000899 0.002800 -0.036223 -0.047901 -0.070649 -43.6377053486 -190.1067892599  1494.74616
VEXA 10JUN26 2010.4832 55373 1589 6  169.9   -547 -0.844249  -4833568 -0.280180  1494  0.749484  0.0550 0.000665 0.000871 0.002728 -0.049044 -0.039973 -0.083268 -43.6377053527 -190.1067892720  1494.74948
VEXA 10JUN27 2010.4860 55374 1590 0  169.9   -547 -0.844487  -4833568 -0.280169  1494  0.748197  0.0550 0.000660 0.000858 0.002706 -0.041949 -0.040081 -0.085021 -43.6377053526 -190.1067892749  1494.74820
VEXA 10JUN28 2010.4887 55375 1590 1  169.9   -547 -0.844077  -4833568 -0.280052  1494  0.749732  0.0550 0.000667 0.000867 0.002747 -0.044613 -0.071933 -0.067167 -43.6377053516 -190.1067892698  1494.74973
VEXA 10JUN29 2010.4914 55376 1590 2  169.9   -547 -0.844768  -4833568 -0.281902  1494  0.750771  0.0550 0.000664 0.000866 0.002740 -0.042767 -0.083512 -0.056325 -43.6377053682 -190.1067892784  1494.75077
VEXA 10JUN30 2010.4942 55377 1590 3  169.9   -547 -0.841460  -4833568 -0.281062  1494  0.748035  0.0550 0.000668 0.000878 0.002760 -0.032687 -0.060585 -0.067388 -43.6377053607 -190.1067892374  1494.74804
VEXA 10JUL01 2010.4969 55378 1590 4  169.9   -547 -0.842684  -4833568 -0.280555  1494  0.745315  0.0550 0.000660 0.000865 0.002738 -0.040271 -0.061926 -0.066278 -43.6377053561 -190.1067892526  1494.74531
VEXA 10JUL02 2010.4997 55379 1590 5  169.9   -547 -0.842863  -4833568 -0.280404  1494  0.746536  0.0550 0.000661 0.000866 0.002737 -0.042529 -0.047883 -0.068530 -43.6377053548 -190.1067892548  1494.74654
VEXA 10JUL03 2010.5024 55380 1590 6  169.9   -547 -0.845707  -4833568 -0.280034  1494  0.750269  0.0550 0.000667 0.000873 0.002774 -0.047422 -0.061595 -0.076176 -43.6377053514 -190.1067892900  1494.75027
VEXA 10JUL04 2010.5051 55381 1591 0  169.9   -547 -0.845658  -4833568 -0.281415  1494  0.750541  0.0550 0.000658 0.000866 0.002731 -0.034481 -0.061266 -0.079369 -43.6377053639 -190.1067892894  1494.75054
VEXA 10JUL05 2010.5079 55382 1591 1  169.9   -547 -0.844543  -4833568 -0.281702  1494  0.747587  0.0550 0.000663 0.000881 0.002736 -0.033111 -0.047598 -0.068100 -43.6377053664 -190.1067892756  1494.74759
VEXA 10JUL06 2010.5106 55383 1591 2  169.9   -547 -0.844675  -4833568 -0.281236  1494  0.747427  0.0550 0.000668 0.000883 0.002771 -0.038826 -0.047256 -0.078001 -43.6377053623 -190.1067892772  1494.74743
VEXA 10JUL07 2010.5133 55384 1591 3  169.9   -547 -0.844153  -4833568 -0.278801  1494  0.745947  0.0550 0.000665 0.000880 0.002747 -0.034747 -0.056829 -0.072357 -43.6377053403 -190.1067892708  1494.74595
VEXA 10JUL08 2010.5161 55385 1591 4  169.9   -547 -0.846240  -4833568 -0.280125  1494  0.742237  0.0550 0.000671 0.000890 0.002812 -0.038362 -0.073490 -0.068325 -43.6377053522 -190.1067892966  1494.74224
VEXA 10JUL09 2010.5188 55386 1591 5  169.9   -547 -0.843882  -4833568 -0.279253  1494  0.747541  0.0550 0.000657 0.000871 0.002736 -0.039626 -0.060867 -0.078459 -43.6377053444 -190.1067892674  1494.74754
VEXA 10JUL10 2010.5216 55387 1591 6  169.9   -547 -0.842757  -4833568 -0.280051  1494  0.745014  0.0550 0.000659 0.000876 0.002733 -0.033339 -0.055118 -0.077649 -43.6377053516 -190.1067892535  1494.74501
VEXA 10JUL11 2010.5243 55388 1592 0  169.9   -547 -0.843194  -4833568 -0.278695  1494  0.746029  0.0550 0.000665 0.000881 0.002760 -0.032645 -0.058277 -0.066742 -43.6377053394 -190.1067892589  1494.74603
VEXA 10JUL12 2010.5270 55389 1592 1  169.9   -547 -0.843924  -4833568 -0.279059  1494  0.744594  0.0550 0.000666 0.000877 0.002766 -0.034078 -0.038671 -0.080431 -43.6377053427 -190.1067892679  1494.74459
VEXA 10JUL13 2010.5298 55390 1592 2  169.9   -547 -0.843932  -4833568 -0.277251  1494  0.744077  0.0550 0.000664 0.000876 0.002747 -0.037967 -0.029632 -0.080011 -43.6377053264 -190.1067892680  1494.74408
VEXA 10JUL14 2010.5325 55391 1592 3  169.9   -547 -0.844721  -4833568 -0.277920  1494  0.747716  0.0550 0.000665 0.000875 0.002760 -0.041161 -0.048578 -0.074747 -43.6377053324 -190.1067892778  1494.74772
VEXA 10JUL15 2010.5352 55392 1592 4  169.9   -547 -0.844743  -4833568 -0.278811  1494  0.749044  0.0550 0.000661 0.000878 0.002747 -0.038034 -0.049644 -0.068217 -43.6377053404 -190.1067892781  1494.74904
VEXA 10JUL16 2010.5380 55393 1592 5  169.9   -547 -0.844543  -4833568 -0.277331  1494  0.750024  0.0550 0.000663 0.000881 0.002739 -0.016933 -0.019469 -0.083912 -43.6377053271 -190.1067892756  1494.75002
VEXA 10JUL17 2010.5407 55394 1592 6  169.9   -547 -0.844998  -4833568 -0.277975  1494  0.748455  0.0550 0.000661 0.000877 0.002768 -0.038832 -0.043044 -0.082841 -43.6377053329 -190.1067892812  1494.74845
VEXA 10JUL18 2010.5435 55395 1593 0  169.9   -547 -0.844923  -4833568 -0.277464  1494  0.749157  0.0550 0.000659 0.000877 0.002738 -0.032864 -0.030394 -0.086049 -43.6377053283 -190.1067892803  1494.74916
VEXA 10JUL19 2010.5462 55396 1593 1  169.9   -547 -0.846292  -4833568 -0.278410  1494  0.766466  0.0550 0.000654 0.000874 0.002735 -0.041169 -0.030722 -0.092468 -43.6377053368 -190.1067892973  1494.76647
VEXA 10JUL20 2010.5489 55397 1593 2  169.9   -547 -0.839535  -4833568 -0.279508  1494  0.764726  0.0550 0.000657 0.000869 0.002745 -0.029250 -0.034282 -0.092662 -43.6377053467 -190.1067892135  1494.76473
VEXA 10JUL21 2010.5517 55398 1593 3  169.9   -547 -0.855601  -4833568 -0.273971  1494  0.925983  0.0550 0.000794 0.001027 0.003770 -0.099096 -0.285470 -0.081643 -43.6377052969 -190.1067894126  1494.92598
VEXA 10JUL22 2010.5544 55399 1593 4  169.9   -547 -0.849143  -4833568 -0.278659  1494  0.744757  0.0550 0.000658 0.000876 0.002800 -0.041089 -0.041228 -0.101231 -43.6377053391 -190.1067893326  1494.74476
VEXA 10JUL23 2010.5572 55400 1593 5  169.9   -547 -0.845930  -4833568 -0.277605  1494  0.745633  0.0550 0.000647 0.000872 0.002716 -0.038069 -0.043542 -0.084890 -43.6377053296 -190.1067892928  1494.74563
VEXA 10JUL24 2010.5599 55401 1593 6  169.9   -547 -0.846945  -4833568 -0.278095  1494  0.746769  0.0550 0.000653 0.000874 0.002755 -0.034059 -0.027337 -0.105794 -43.6377053340 -190.1067893054  1494.74677
VEXA 10JUL25 2010.5626 55402 1594 0  169.9   -547 -0.846769  -4833568 -0.278775  1494  0.745692  0.0550 0.000652 0.000875 0.002771 -0.020619 -0.064596 -0.091935 -43.6377053401 -190.1067893032  1494.74569
VEXA 10JUL26 2010.5654 55403 1594 1  169.9   -547 -0.844405  -4833568 -0.279666  1494  0.743756  0.0550 0.000647 0.000872 0.002722 -0.038020 -0.047504 -0.083584 -43.6377053481 -190.1067892739  1494.74376
VEXA 10JUL27 2010.5681 55404 1594 2  169.9   -547 -0.841962  -4833568 -0.279200  1494  0.755572  0.0550 0.000658 0.000877 0.002761 -0.023314 -0.035265 -0.092583 -43.6377053439 -190.1067892436  1494.75557
VEXA 10JUL28 2010.5708 55405 1594 3  169.9   -547 -0.841644  -4833568 -0.280003  1494  0.754044  0.0550 0.000661 0.000880 0.002770 -0.028485 -0.021760 -0.095676 -43.6377053512 -190.1067892397  1494.75404
VEXA 10JUL29 2010.5736 55406 1594 4  169.9   -547 -0.840436  -4833568 -0.278386  1494  0.750438  0.0550 0.000676 0.000906 0.002823 -0.037287 -0.029620 -0.092442 -43.6377053366 -190.1067892247  1494.75044
VEXA 10JUL30 2010.5763 55407 1594 5  169.9   -547 -0.841182  -4833568 -0.276193  1494  0.768222  0.0550 0.000680 0.000914 0.002882 -0.042603 -0.029612 -0.107966 -43.6377053169 -190.1067892340  1494.76822
VEXA 10JUL31 2010.5791 55408 1594 6  169.9   -547 -0.846295  -4833568 -0.272406  1494  0.754350  0.0550 0.000731 0.000984 0.003244 -0.017978 -0.028940 -0.145048 -43.6377052828 -190.1067892973  1494.75435
VEXA 10AUG01 2010.5818 55409 1595 0  169.9   -547 -0.843410  -4833568 -0.281616  1494  0.818000  0.0550 0.000847 0.001077 0.003908 -0.051346 -0.079742 -0.119218 -43.6377053657 -190.1067892616  1494.81800
VEXA 10AUG02 2010.5845 55410 1595 1  169.9   -547 -0.844211  -4833568 -0.276840  1494  0.752392  0.0550 0.000698 0.000930 0.003009 -0.000259 -0.044829 -0.120774 -43.6377053227 -190.1067892715  1494.75239
VEXA 10AUG03 2010.5873 55411 1595 2  169.9   -547 -0.845992  -4833568 -0.277935  1494  0.748335  0.0550 0.000674 0.000899 0.002846  0.002620 -0.063131 -0.088222 -43.6377053325 -190.1067892936  1494.74834
VEXA 10AUG04 2010.5900 55412 1595 3  169.9   -547 -0.845295  -4833568 -0.276532  1494  0.745498  0.0550 0.000675 0.000901 0.002855 -0.002748 -0.072966 -0.089732 -43.6377053199 -190.1067892849  1494.74550
VEXA 10AUG05 2010.5927 55413 1595 4  169.9   -547 -0.847339  -4833568 -0.277624  1494  0.748441  0.0550 0.000653 0.000877 0.002784 -0.001957 -0.072242 -0.112665 -43.6377053297 -190.1067893103  1494.74844
VEXA 10AUG06 2010.5955 55414 1595 5  169.9   -547 -0.845293  -4833568 -0.277035  1494  0.768968  0.0550 0.000661 0.000886 0.002825 -0.021964 -0.069349 -0.109183 -43.6377053244 -190.1067892849  1494.76897
VEXA 10AUG07 2010.5982 55415 1595 6  169.9   -547 -0.842726  -4833568 -0.278372  1494  0.797803  0.0550 0.000705 0.000954 0.003048 -0.044380  0.010421 -0.081860 -43.6377053365 -190.1067892531  1494.79780
VEXA 10AUG08 2010.6010 55416 1596 0  169.9   -547 -0.841429  -4833568 -0.278392  1494  0.756445  0.0550 0.000683 0.000905 0.002888 -0.033615 -0.000474 -0.122151 -43.6377053367 -190.1067892370  1494.75644
VEXA 10AUG09 2010.6037 55417 1596 1  169.9   -547 -0.842955  -4833568 -0.278806  1494  0.762054  0.0550 0.000677 0.000897 0.002853 -0.043052 -0.002287 -0.102362 -43.6377053404 -190.1067892559  1494.76205
VEXA 10AUG10 2010.6064 55418 1596 2  169.9   -547 -0.841572  -4833568 -0.277185  1494  0.757996  0.0550 0.000688 0.000908 0.002868 -0.014184  0.023379 -0.104303 -43.6377053258 -190.1067892388  1494.75800
VEXA 10AUG11 2010.6092 55419 1596 3  169.9   -547 -0.844078  -4833568 -0.277323  1494  0.759319  0.0550 0.000676 0.000902 0.002847 -0.036108 -0.006895 -0.102793 -43.6377053270 -190.1067892698  1494.75932
VEXA 10AUG12 2010.6119 55420 1596 4  169.9   -547 -0.845235  -4833568 -0.274893  1494  0.754144  0.0550 0.000687 0.000928 0.002964 -0.040281 -0.043449 -0.095662 -43.6377053052 -190.1067892842  1494.75414
VEXA 10AUG13 2010.6146 55421 1596 5  169.9   -547 -0.845681  -4833568 -0.275739  1494  0.747173  0.0550 0.000674 0.000905 0.002871 -0.010762 -0.067480 -0.102429 -43.6377053128 -190.1067892897  1494.74717
VEXA 10AUG14 2010.6174 55422 1596 6  169.9   -547 -0.845009  -4833568 -0.276702  1494  0.744668  0.0550 0.000669 0.000895 0.002839 -0.014706 -0.077390 -0.100629 -43.6377053214 -190.1067892814  1494.74467
VEXA 10AUG15 2010.6201 55423 1597 0  169.9   -547 -0.844941  -4833568 -0.277382  1494  0.746992  0.0550 0.000664 0.000880 0.002790 -0.022889 -0.068698 -0.093342 -43.6377053276 -190.1067892805  1494.74699
VEXA 10AUG16 2010.6229 55424 1597 1  169.9   -547 -0.846074  -4833568 -0.277485  1494  0.744302  0.0550 0.000675 0.000907 0.002843 -0.024291 -0.062020 -0.089853 -43.6377053285 -190.1067892946  1494.74430
VEXA 10AUG17 2010.6256 55425 1597 2  169.9   -547 -0.845506  -4833568 -0.275420  1494  0.754682  0.0550 0.000677 0.000901 0.002877 -0.018583 -0.062076 -0.105550 -43.6377053099 -190.1067892875  1494.75468
VEXA 10AUG18 2010.6283 55426 1597 3  169.9   -547 -0.845989  -4833568 -0.274923  1494  0.743506  0.0550 0.000671 0.000896 0.002843 -0.013989 -0.059808 -0.114414 -43.6377053054 -190.1067892935  1494.74351
VEXA 10AUG19 2010.6311 55427 1597 4  169.9   -547 -0.847317  -4833568 -0.275714  1494  0.749992  0.0550 0.000690 0.000925 0.002911 -0.027548 -0.058285 -0.119480 -43.6377053126 -190.1067893100  1494.74999
VEXA 10AUG20 2010.6338 55428 1597 5  169.9   -547 -0.844249  -4833568 -0.275603  1494  0.745034  0.0550 0.000668 0.000899 0.002851 -0.021129 -0.081227 -0.117276 -43.6377053116 -190.1067892720  1494.74503
VEXA 10AUG21 2010.6366 55429 1597 6  169.9   -547 -0.846230  -4833568 -0.276109  1494  0.758023  0.0550 0.000664 0.000895 0.002805 -0.022618 -0.063619 -0.107898 -43.6377053161 -190.1067892965  1494.75802
VEXA 10AUG22 2010.6393 55430 1598 0  169.9   -547 -0.846080  -4833568 -0.272580  1494  0.768987  0.0550 0.000670 0.000907 0.002860 -0.014089 -0.043034 -0.121560 -43.6377052843 -190.1067892947  1494.76899
VEXA 10AUG23 2010.6420 55431 1598 1  169.9   -547 -0.844766  -4833568 -0.270560  1494  0.777560  0.0550 0.000655 0.000884 0.002781 -0.029296 -0.028753 -0.111091 -43.6377052662 -190.1067892784  1494.77756
VEXA 10AUG24 2010.6448 55432 1598 2  169.9   -547 -0.837114  -4833568 -0.270592  1494  0.793147  0.0550 0.000695 0.000939 0.003050 -0.008409 -0.088583 -0.172956 -43.6377052665 -190.1067891835  1494.79315
VEXA 10AUG25 2010.6475 55433 1598 3  169.9   -547 -0.841299  -4833568 -0.274728  1494  0.753636  0.0550 0.000699 0.000948 0.003050 -0.031607 -0.036105 -0.141084 -43.6377053037 -190.1067892354  1494.75364
VEXA 10AUG26 2010.6502 55434 1598 4  169.9   -547 -0.843554  -4833568 -0.271840  1494  0.892508  0.0550 0.000818 0.001087 0.003889  0.016459  0.009839 -0.156747 -43.6377052777 -190.1067892633  1494.89251
VEXA 10AUG27 2010.6530 55435 1598 5  169.9   -547 -0.837960  -4833568 -0.259294  1494  0.842495  0.0550 0.000825 0.001050 0.003870  0.002325  0.029857 -0.128773 -43.6377051648 -190.1067891940  1494.84250
VEXA 10AUG28 2010.6557 55436 1598 6  169.9   -547 -0.838160  -4833568 -0.257360  1494  0.802746  0.0550 0.000726 0.000970 0.003318 -0.037873  0.095027 -0.163503 -43.6377051474 -190.1067891965  1494.80275
VEXA 10AUG29 2010.6585 55437 1599 0  169.9   -547 -0.842359  -4833568 -0.272189  1494  0.781278  0.0550 0.000722 0.000951 0.003184 -0.004259  0.122021 -0.099321 -43.6377052808 -190.1067892485  1494.78128
VEXA 10AUG30 2010.6612 55438 1599 1  169.9   -547 -0.845082  -4833568 -0.273368  1494  0.795750  0.0550 0.000767 0.000972 0.003456 -0.007493  0.221042 -0.085926 -43.6377052914 -190.1067892823  1494.79575
VEXA 10AUG31 2010.6639 55439 1599 2  169.9   -547 -0.840853  -4833568 -0.269021  1494  0.781290  0.0550 0.000770 0.000973 0.003495  0.000792  0.222365 -0.108612 -43.6377052523 -190.1067892299  1494.78129
VEXA 10SEP01 2010.6667 55440 1599 3  169.9   -547 -0.833732  -4833568 -0.265736  1494  0.787851  0.0550 0.000723 0.000947 0.003301 -0.007993  0.176538 -0.130887 -43.6377052227 -190.1067891416  1494.78785
VEXA 10SEP02 2010.6694 55441 1599 4  169.9   -547 -0.829907  -4833568 -0.271429  1494  0.841312  0.0550 0.000674 0.000923 0.003038 -0.053632  0.033487 -0.143463 -43.6377052740 -190.1067890942  1494.84131
VEXA 10SEP03 2010.6721 55442 1599 5  169.9   -547 -0.829508  -4833568 -0.273945  1494  0.849487  0.0550 0.000695 0.000928 0.003097 -0.040288  0.098551 -0.127070 -43.6377052966 -190.1067890893  1494.84949
VEXA 10SEP04 2010.6749 55443 1599 6  169.9   -547 -0.826829  -4833568 -0.276921  1494  0.829875  0.0550 0.000701 0.000928 0.003132 -0.031861  0.117313 -0.137651 -43.6377053234 -190.1067890561  1494.82988
VEXA 10SEP05 2010.6776 55444 1600 0  169.9   -547 -0.832966  -4833568 -0.278813  1494  0.851608  0.0550 0.000865 0.001163 0.004084  0.033965  0.238657 -0.111401 -43.6377053404 -190.1067891321  1494.85161
VEXA 10SEP06 2010.6804 55445 1600 1  169.9   -547 -0.846524  -4833568 -0.273219  1494  0.924917  0.0550 0.000847 0.001088 0.003934 -0.056050  0.266633 -0.027637 -43.6377052901 -190.1067893001  1494.92492
VEXA 10SEP07 2010.6831 55446 1600 2  169.9   -547 -0.841322  -4833568 -0.281393  1494  0.884345  0.0550 0.000768 0.000966 0.003523  0.006242  0.234485 -0.111448 -43.6377053637 -190.1067892357  1494.88435
VEXA 10SEP08 2010.6858 55447 1600 3  169.9   -547 -0.835124  -4833568 -0.278290  1494  0.859787  0.0550 0.000722 0.000932 0.003329 -0.048954  0.202357 -0.153286 -43.6377053357 -190.1067891589  1494.85979
VEXA 10SEP09 2010.6886 55448 1600 4  169.9   -547 -0.833903  -4833568 -0.276029  1494  0.840472  0.0550 0.000718 0.000926 0.003271 -0.048259  0.184255 -0.150854 -43.6377053154 -190.1067891437  1494.84047
VEXA 10SEP10 2010.6913 55449 1600 5  169.9   -547 -0.837107  -4833568 -0.278588  1494  0.872110  0.0550 0.000749 0.000964 0.003453 -0.019928  0.212655 -0.119627 -43.6377053384 -190.1067891835  1494.87211
VEXA 10SEP11 2010.6940 55450 1600 6  169.9   -547 -0.835488  -4833568 -0.279765  1494  0.894859  0.0550 0.000778 0.001044 0.003575 -0.004742  0.134253 -0.119672 -43.6377053490 -190.1067891634  1494.89486
VEXA 10SEP12 2010.6968 55451 1601 0  169.9   -547 -0.825210  -4833568 -0.287328  1494  0.871912  0.0550 0.000766 0.000988 0.003545 -0.028936  0.217486 -0.136321 -43.6377054171 -190.1067890360  1494.87191
VEXA 10SEP13 2010.6995 55452 1601 1  169.9   -547 -0.823927  -4833568 -0.287624  1494  0.845845  0.0550 0.000737 0.000969 0.003325 -0.071369  0.153221 -0.142987 -43.6377054197 -190.1067890201  1494.84584
VEXA 10SEP14 2010.7023 55453 1601 2  169.9   -547 -0.830557  -4833568 -0.282855  1494  0.828551  0.0550 0.000707 0.000924 0.003152 -0.038786  0.123032 -0.142817 -43.6377053768 -190.1067891023  1494.82855
VEXA 10SEP15 2010.7050 55454 1601 3  169.9   -547 -0.830861  -4833568 -0.279366  1494  0.814284  0.0550 0.000697 0.000922 0.003089 -0.059580  0.124637 -0.146111 -43.6377053454 -190.1067891061  1494.81428
VEXA 10SEP16 2010.7077 55455 1601 4  169.9   -547 -0.837143  -4833568 -0.274727  1494  0.859918  0.0550 0.001007 0.001222 0.004426 -0.055392  0.248411 -0.134092 -43.6377053037 -190.1067891839  1494.85992
VEXA 10SEP20 2010.7187 55459 1602 1  169.9   -547 -0.838677  -4833568 -0.284051  1494  0.943710  0.0550 0.001056 0.001442 0.004800  0.014882 -0.246545 -0.089274 -43.6377053876 -190.1067892029  1494.94371
VEXA 10SEP21 2010.7214 55460 1602 2  169.9   -547 -0.836988  -4833568 -0.283342  1494  0.931739  0.0550 0.000724 0.000952 0.003091 -0.038632 -0.046164 -0.092613 -43.6377053812 -190.1067891820  1494.93174
VEXA 10SEP22 2010.7242 55461 1602 3  169.9   -547 -0.849661  -4833568 -0.276074  1494  0.901063  0.0550 0.000742 0.000970 0.003330 -0.025069 -0.076474 -0.090251 -43.6377053158 -190.1067893390  1494.90106
VEXA 10SEP23 2010.7269 55462 1602 4  169.9   -547 -0.853786  -4833568 -0.275059  1494  0.922075  0.0550 0.000722 0.000968 0.003196 -0.029712 -0.104541 -0.083592 -43.6377053067 -190.1067893901  1494.92207
VEXA 10SEP24 2010.7296 55463 1602 5  169.9   -547 -0.834787  -4833568 -0.264936  1494  1.092060  0.0550 0.001494 0.001969 0.007118  0.089434 -0.019481  0.278702 -43.6377052155 -190.1067891547  1495.09206
VEXA 10SEP25 2010.7324 55464 1602 6  169.9   -547 -0.839682  -4833568 -0.262192  1494  1.151071  0.0550 0.001703 0.002212 0.008077 -0.243227  0.032640  0.279675 -43.6377051909 -190.1067892153  1495.15107
VEXA 10SEP26 2010.7351 55465 1603 0  169.9   -547 -0.788847  -4833568 -0.232365  1494  1.107702  0.0550 0.001562 0.001898 0.006512  0.096661 -0.000594 -0.052161 -43.6377049224 -190.1067885853  1495.10770
VEXA 10SEP27 2010.7379 55466 1603 1  169.9   -547 -0.805240  -4833568 -0.235590  1494  1.098289  0.0550 0.001111 0.001755 0.005531  0.019880 -0.131229  0.018940 -43.6377049514 -190.1067887885  1495.09829
VEXA 10SEP28 2010.7406 55467 1603 2  169.9   -547 -0.829269  -4833568 -0.266522  1494  1.117088  0.0550 0.002709 0.003505 0.014812  0.062301  0.187573  0.152445 -43.6377052298 -190.1067890863  1495.11709
VEXA 10SEP29 2010.7433 55468 1603 3  169.9   -547 -0.834755  -4833568 -0.288949  1494  1.026037  0.0550 0.001743 0.001987 0.008992  0.307356  0.506527  0.298411 -43.6377054317 -190.1067891543  1495.02604
VEXA 10SEP30 2010.7461 55469 1603 4  169.9   -547 -0.826803  -4833568 -0.285569  1494  1.014170  0.0550 0.000957 0.001317 0.004572 -0.059029  0.131701 -0.038059 -43.6377054013 -190.1067890558  1495.01417
VEXA 10OCT01 2010.7488 55470 1603 5  169.9   -547 -0.828533  -4833568 -0.287789  1494  1.008773  0.0550 0.000874 0.001204 0.004058 -0.065731  0.113575 -0.043365 -43.6377054212 -190.1067890772  1495.00877
VEXA 10OCT02 2010.7515 55471 1603 6  169.9   -547 -0.827172  -4833568 -0.290031  1494  1.008564  0.0550 0.000842 0.001185 0.003952 -0.034909  0.114369 -0.023925 -43.6377054414 -190.1067890603  1495.00856
VEXA 10OCT03 2010.7543 55472 1604 0  169.9   -547 -0.829954  -4833568 -0.283168  1494  1.012282  0.0550 0.000924 0.001292 0.004446 -0.017739  0.154791  0.051687 -43.6377053796 -190.1067890948  1495.01228
VEXA 10OCT04 2010.7570 55473 1604 1  169.9   -547 -0.826999  -4833568 -0.287132  1494  0.996388  0.0550 0.000920 0.001279 0.004457  0.017171  0.208211  0.067440 -43.6377054153 -190.1067890582  1494.99639
